step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.99036618120347,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9761794449908349,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.853893455927602,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2542779449382827,0,0.0,1.0,0,0.0,0.8963768149878177,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,7.165601104465534,0,0.0,0.08194991262702302,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.15104482785886492,0,0.0,1.0,0,0.0,0.9174404209947035,0,0.0,1.0,0,0.0,0.8867096910505242,0,0.0,0.9625033870436376,0,0.0
20.0,1,1.0,0.05555555555555555,6.076310636564155,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7893117760043167,0,0.0,1.0,0,0.0,0.06621526846318297,0,0.0,1.0,0,0.0,0.6365390727051939,1,1.0,0.375342289191563,1,1.0
25.0,4,12.0,0.5,6.760269379785199,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.008198161068816871,0,0.0,1.0,0,0.0,0.8485602037860577,0,0.0,1.0,0,0.0,0.910743944738797,3,12.0,0.0059797746462479946,3,12.0
30.0,6,38.0,1.2666666666666666,6.376804295577423,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,1.1457576500363237e-05,0,0.0,1.0,1,1.0,0.19585073586711166,0,0.0,1.0,0,0.0,0.8743650573041151,4,32.0,0.18552499828329175,6,38.0
35.0,10,77.0,2.138888888888889,5.834912318791573,1,2.0,0.19596864387273163,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,13.0,0.48261965331696227,0,0.0,1.0,3,12.0,0.37917611443523475,0,0.0,0.17427002858759916,0,0.0,1.0,5,53.0,0.0012056253191265248,10,80.0
40.0,12,121.0,3.025,5.651712692189965,2,10.0,0.00012318145502476064,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,3.0,0.9287161923295889,0,0.0,1.0,4,29.0,0.03468448637883406,1,4.0,5.325923664377461e-05,0,0.0,1.0,5,78.0,7.634855732964454e-06,12,124.0
45.0,13,182.0,3.9565217391304346,5.753433208931566,2,20.0,0.0,0,0.0,1.0,0,0.0,0.8581778202352631,0,0.0,1.0,1,4.0,0.45825452425129587,0,0.0,0.9339830794952212,4,49.0,0.002450550819246275,1,9.0,0.0,0,0.0,1.0,5,103.0,0.14939473740249073,13,185.0
50.0,14,213.0,4.096153846153846,5.185280731231857,1,17.0,0.23979389038587082,0,0.0,1.0,0,0.0,0.9295702161027,0,0.0,0.9762673483684022,1,9.0,0.0890554892496001,0,0.0,0.8909013912832995,5,74.0,0.041539646961116374,1,14.0,0.0,0,0.0,1.0,4,97.0,0.1313056833017689,12,211.0
55.0,18,294.0,5.25,5.217613725212302,1,22.0,0.4483019481497606,0,0.0,1.0,0,0.0,0.8922032254669021,0,4.0,0.425157857701607,2,17.0,0.0,0,0.0,0.9705288139376558,6,101.0,0.13420253343230887,1,19.0,0.0,0,0.0,1.0,6,123.0,0.1318491110320859,16,286.0
60.0,20,387.0,6.45,5.053390353155836,1,27.0,0.5798116853489166,0,0.0,1.0,1,1.0,0.4509428998074024,1,6.0,0.006205742872666317,2,27.0,0.0,0,0.0,0.32276392085278244,6,131.0,1.6129785698651537e-06,1,24.0,0.0,0,1.0,0.7931758481965252,6,153.0,0.12200522580640963,18,370.0
