step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.897761078914144,0,0.0,0.9341027879217537,0,0.0,0.9425401802339034,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9399786532634172,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9387544574861664,0,0.0,0.9320860813671693,0,0.0,0.9350851631440213,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.93658501341408,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.505631712511612,0,0.0,0.9665068521692176,0,0.0,0.9707599222324155,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9690501363391183,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9691064511757351,0,0.0,0.9653998336800933,0,0.0,0.966588934648223,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9670873522615414,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,11.006088981939536,0,0.0,0.7845139749980362,0,0.0,0.9266195897186741,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5799292883001922,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9492707658893045,0,0.0,0.9406925924866822,0,0.0,0.689845844039862,0,0.0,0.9273837710163008,0,0.0,0.9768895163127601,0,0.0,0.9580371670952803,0,0.0,0.5879475940813578,0,0.0,1.0,1,2.0
20.0,2,7.0,0.125,10.059391828481,2,7.0,0.6029210408192036,0,0.0,0.7566252809625873,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6545327290412273,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465609221209442,0,0.0,0.9733448660605116,0,0.0,0.8156151237110708,0,0.0,0.9244265758060908,0,0.0,0.9494633527999944,0,0.0,0.9119232609467631,0,0.0,0.6656867418244388,0,0.0,1.0,2,7.0
25.0,7,31.0,0.4305555555555556,10.481597466883564,4,25.0,0.5912243700842599,2,5.0,0.5385641709534036,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9837529280489998,0,7.0,0.720799090275476,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7770019871793867,0,0.0,0.9810316758185871,0,0.0,0.8674272301842652,1,8.0,0.6004126163665079,0,0.0,0.729169128879285,0,0.0,0.8981708299661522,0,0.0,0.9198532520667937,0,7.0,0.7375549730051939,7,52.0
30.0,19,73.0,0.9125,8.054327031380197,6,25.0,0.4338036316298075,4,23.0,0.3850471351224691,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9312225355836936,0,7.0,0.9271228158115732,0,0.0,1.0,0,0.0,1.0,2,5.0,0.48076645606595925,0,0.0,0.6299192243414882,2,5.0,0.5252330679555414,2,16.0,0.6901673315085493,2,5.0,0.15868903792742062,1,1.0,0.2611416857336303,0,0.0,0.9498154129553982,0,7.0,0.9324378953240267,19,94.0
35.0,23,108.0,1.125,7.346850371692067,3,17.0,0.5543105552488468,4,33.0,0.49553129130459284,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9463548250472332,0,0.0,0.894172885655535,0,0.0,0.9421993026594341,0,0.0,1.0,3,19.0,0.41402380928637733,3,11.0,0.5013264526977445,2,8.0,0.46302592061751385,0,7.0,0.6787944349845624,3,17.0,0.002062245294247397,5,19.0,0.0003783372339741182,0,0.0,0.9663276500115234,0,7.0,0.675997357464775,23,138.0
40.0,27,173.0,1.5446428571428572,7.76271462092992,4,25.0,0.5913408260009921,0,18.0,0.7451916970982908,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9866523397896184,0,0.0,0.9646153308808496,0,0.0,0.9057678665371242,0,0.0,1.0,5,41.0,0.31617368642186033,4,29.0,0.4053190357763829,2,5.0,0.5382902227187601,3,25.0,0.2683021014146532,4,37.0,9.349334023646231e-06,3,23.0,0.0,0,8.0,0.8457518393138354,2,11.0,0.5416547627484245,27,222.0
45.0,32,234.0,1.95,7.915399636332404,6,49.0,0.45084270612782984,0,9.0,0.7782057832214327,0,6.0,0.7571297028373449,0,8.0,0.7141809624425411,0,0.0,0.7931903730686731,0,0.0,0.9347693081832684,0,0.0,0.7615683477467311,0,0.0,1.0,5,38.0,0.32257458022669616,5,27.0,0.31105599355726216,5,23.0,0.35338772955263376,7,55.0,0.49898456207731984,4,57.0,0.0,0,0.0,1.0,0,8.0,0.7590282156907496,0,9.0,0.7805412468050291,32,289.0
50.0,32,244.0,1.7941176470588236,6.787930652737828,8,86.0,0.389762966651023,3,7.0,0.4423256280453947,0,7.0,0.9436949725082946,0,9.0,0.841377531639752,2,5.0,0.7247333519547137,1,1.0,0.1695806184237518,2,5.0,0.2689881773971827,0,0.0,1.0,0,18.0,0.5189174394713146,0,12.0,0.5570606371816891,6,50.0,0.35733850793560434,5,55.0,0.4210406906407274,2,44.0,0.40032044914845377,0,8.0,0.6528696829619733,3,8.0,0.5997844483622917,0,8.0,0.09817432880091237,32,323.0
55.0,40,280.0,1.8421052631578947,7.063509956334768,7,82.0,0.4085538078497934,2,12.0,0.42745026493451793,0,9.0,0.8320897742663949,0,8.0,0.46370636521653796,4,18.0,0.6451220056055667,3,12.0,2.290714130449862e-05,6,29.0,0.011669686696754875,0,0.0,1.0,0,7.0,0.8412723689404589,0,0.0,0.9610028846551947,8,84.0,0.26407029160062956,4,49.0,0.13136993607613404,0,16.0,0.8548265764459496,0,8.0,0.9198603934916476,4,26.0,0.4313473643191204,2,16.0,6.665784931358244e-05,40,376.0
60.0,45,288.0,1.8,6.856559979006152,1,52.0,0.4809981863871685,4,24.0,0.4402213783501457,0,8.0,0.8944741675479398,4,16.0,0.5010668544284034,3,15.0,0.5158535298469604,3,27.0,0.0,6,44.0,2.018408856459851e-06,0,0.0,1.0,2,10.0,0.7172427153971471,0,0.0,0.8133864506438787,8,91.0,0.3584212191920526,10,61.0,0.00039865794391728663,0,8.0,0.8804605365854317,0,8.0,0.6230086916695536,4,26.0,0.3312079175615019,0,0.0,1.0,45,390.0
65.0,42,275.0,1.5625,6.913323781205153,4,21.0,0.5336512821396122,5,47.0,0.32263039562258455,1,9.0,0.5579908791664393,3,16.0,0.7008580851208971,3,10.0,0.3399645171107138,3,58.0,0.47174199394155725,0,23.0,0.2935516856380132,0,8.0,0.7415584050200154,4,18.0,0.6522703868993605,2,6.0,0.5935386316890853,0,53.0,0.6174462696979977,10,119.0,0.2165017491746593,1,2.0,0.5385031312404812,6,24.0,0.10702823030362044,0,11.0,0.5663538679735596,0,8.0,0.7174647120302737,42,433.0
70.0,63,470.0,2.4479166666666665,7.254731533535515,6,25.0,0.4403401541297062,8,82.0,0.3133765204745921,5,26.0,0.1950196952806445,2,7.0,0.5221220865904759,5,30.0,0.4331484315013904,3,73.0,0.7100400605729033,0,0.0,1.0,0,13.0,0.8471626111858302,5,39.0,0.5641211145942653,4,24.0,0.620756397815314,0,12.0,0.684350881584862,8,124.0,0.46131109174714197,7,22.0,0.08891189624337009,10,67.0,0.3169871833731038,0,0.0,0.9046275174315728,0,8.0,0.8579828458794242,63,552.0
75.0,66,594.0,2.97,6.116579484405719,6,38.0,0.42866104519287307,10,133.0,0.2975900834838484,6,54.0,0.0012573836070720035,5,21.0,0.03521941092069741,4,31.0,0.457146915042385,3,80.0,0.41286327081447416,0,0.0,1.0,0,9.0,0.8942179044239471,6,69.0,0.34128075800406854,4,22.0,0.636493652648338,4,22.0,0.34175891217815735,0,86.0,0.5951890070599737,7,57.0,1.2947229120394058e-06,10,117.0,0.3636613577746437,1,1.0,0.6724628290362382,0,16.0,0.6930133552385574,66,756.0
80.0,95,922.0,4.268518518518518,5.235919567969542,8,67.0,0.4296110988810068,11,186.0,0.4464536425101987,7,89.0,0.0,8,44.0,0.00016614186783251822,3,19.0,0.4684472807838596,8,108.0,0.04990838987891185,0,0.0,1.0,2,4.0,0.27048488629677253,8,108.0,0.2742182692875112,1,10.0,0.49943246610022474,10,62.0,0.21370572209337885,5,23.0,0.38216792157621254,7,92.0,0.0,10,175.0,0.357395442273226,3,9.0,0.4682064805132648,4,16.0,0.5351821411035317,95,1012.0
85.0,107,1277.0,5.576419213973799,4.926086967972326,9,78.0,0.4159179596030289,13,239.0,0.3878967551480414,7,131.0,0.2649406492041362,0,33.0,0.2919412703296123,4,27.0,0.48568627813095056,11,156.0,0.0017693659250515921,0,0.0,1.0,5,25.0,0.00010634399363890638,8,100.0,0.3299383036716147,8,27.0,0.25866461195470036,10,112.0,0.2736637659861141,10,61.0,0.10403044684373558,7,127.0,0.0,10,225.0,0.36133892982643323,5,28.0,0.40542016749370025,0,12.0,0.5078920887780478,107,1381.0
90.0,108,1473.0,6.404347826086957,4.60652665956588,3,63.0,0.4091918884477061,15,310.0,0.20356092355120317,7,168.0,0.49881760817912246,0,0.0,1.0,4,26.0,0.3522977290940877,12,216.0,2.342510587641139e-06,0,0.0,1.0,5,50.0,0.0,1,57.0,0.5582469055681556,11,60.0,0.22297611429731454,10,170.0,0.3540858468463837,14,91.0,0.11346101114595888,5,119.0,0.3310022594702155,11,277.0,0.2061652965391886,4,27.0,0.2990479253471988,6,25.0,0.058536898818975155,108,1659.0
95.0,83,1431.0,6.089361702127659,5.675485491614665,5,34.0,0.48675647042225906,16,389.0,0.1285246256579562,7,204.0,0.502600407091248,0,0.0,0.9437222841674328,0,7.0,0.6107234286546951,12,284.0,0.19849030856147348,0,0.0,1.0,3,41.0,0.0,0,9.0,0.7201495235810712,3,66.0,0.2782976139399206,8,164.0,0.5314788937073188,5,110.0,0.21976074247263813,0,40.0,0.8128644132947852,14,268.0,0.007491020046955187,0,8.0,0.5979593647966545,10,75.0,0.23262514346375304,83,1699.0
100.0,69,1164.0,4.770491803278689,6.673966761760422,7,59.0,0.5013471143866034,17,379.0,0.1328644538835501,7,239.0,0.5456253942743158,0,8.0,0.804467630260484,0,0.0,0.9719426488364395,12,345.0,0.35281618708239787,0,0.0,1.0,0,13.0,0.49304603246044204,3,13.0,0.40730570337864225,4,43.0,0.4527819251895207,0,112.0,0.455973330869741,1,60.0,0.25298677725159774,0,9.0,0.8922347891839039,8,259.0,0.10322840036163965,0,8.0,0.8550546967362412,10,126.0,0.4083907883507999,69,1673.0
105.0,64,883.0,3.574898785425101,6.544577148400668,9,97.0,0.3659290155173991,9,353.0,0.18847741566867662,7,188.0,0.41249960024617066,0,8.0,0.8856284411024681,0,0.0,0.9620237481483854,13,300.0,0.1650565429830046,0,0.0,1.0,0,0.0,1.0,7,39.0,0.28351801865004955,5,48.0,0.3526115110582545,3,25.0,0.38599097060888493,0,35.0,0.6714890009545474,0,8.0,0.759157593338038,0,86.0,0.3292388374251307,1,10.0,0.816597480307918,10,168.0,0.3656497802570352,64,1365.0
110.0,61,537.0,2.09765625,6.479297460794584,10,144.0,0.3691354971834009,1,168.0,0.3557623267810664,4,110.0,0.3689660887942726,2,4.0,0.6524915534521732,1,2.0,0.827630160167268,9,205.0,0.11837530474178393,0,16.0,0.7596112310970908,0,0.0,0.9480703881890109,9,81.0,0.2784454744011983,4,54.0,0.6079501054768213,6,31.0,0.32855752785064085,1,21.0,0.6105323299096514,2,5.0,0.4125579892453358,0,50.0,0.6900051609171011,2,9.0,0.6936795578431709,10,217.0,0.15846372492451236,61,1117.0
115.0,69,683.0,2.577358490566038,6.322546631338909,11,146.0,0.36588668771711524,2,171.0,0.36799310350744185,2,33.0,0.46528919238434535,4,16.0,0.43858509175604726,2,8.0,0.6793513763787267,3,125.0,0.23390686575953332,0,19.0,0.9184527816226488,0,0.0,0.9335955259496092,9,90.0,0.2259780222670302,6,68.0,0.4842520086794049,8,47.0,0.28309240160529825,5,40.0,0.6013255674859002,3,11.0,0.16888279388006391,0,14.0,0.798230176628801,4,24.0,0.5277101611865956,10,267.0,0.15972973451074682,69,1079.0
120.0,74,661.0,2.421245421245421,6.4887408952216346,5,132.0,0.30920889707088073,7,201.0,0.25980934034349806,6,44.0,0.35475779727864426,5,25.0,0.36169426731972115,4,26.0,0.6383949415253095,0,47.0,0.6140679914322589,0,10.0,0.7940147868451851,0,0.0,0.9514429489805529,1,79.0,0.3624553798746096,10,109.0,0.23723070554010614,14,103.0,0.14140818059001845,5,65.0,0.6398968766763452,3,34.0,0.4298459111738959,0,11.0,0.8502332727198432,6,49.0,0.24726404801931637,8,241.0,0.3324079491342517,74,1176.0
125.0,95,698.0,2.41522491349481,5.50050949039956,4,54.0,0.4456583240073434,14,256.0,0.31447806383918187,10,43.0,0.03364483383654115,11,56.0,0.22320612950754248,5,25.0,0.5079365286625782,0,48.0,0.428956580668117,3,8.0,0.43758106352826653,0,0.0,0.9201967553452293,0,10.0,0.6303741253863056,11,118.0,0.24874271070513718,18,188.0,0.17057763063472542,7,92.0,0.2503517125833167,4,27.0,0.5043539869181605,0,7.0,0.742797758216164,8,87.0,0.21739699592902115,0,190.0,0.49016266942799797,95,1209.0
130.0,106,798.0,2.6511627906976742,4.654006607820472,5,52.0,0.4103002052843624,17,254.0,0.3387234163268544,5,73.0,0.3008726282016177,17,137.0,0.26124553776089976,4,18.0,0.3010249941307535,6,75.0,0.5065989863782312,5,24.0,0.12767028607267014,0,0.0,0.6082492091453249,1,11.0,0.4326215872320992,3,87.0,0.35313271386410244,16,223.0,0.18164759439972866,9,86.0,0.13938167244715907,6,35.0,0.44651260011335553,4,18.0,0.17985384246855105,8,85.0,0.2773480335033132,0,2.0,0.37351816472522315,106,1180.0
135.0,110,789.0,2.6125827814569536,5.433822222630653,8,51.0,0.35822933310022165,11,250.0,0.16557041698697444,5,65.0,0.5140638598676978,22,229.0,0.24173530609486404,8,47.0,0.25519275846762796,8,107.0,0.5816623738745098,10,57.0,0.15886116699707778,0,0.0,1.0,7,33.0,0.2794361627737215,3,46.0,0.42036743392484743,7,225.0,0.3478941269899411,2,79.0,0.31934023146906243,6,69.0,0.4536733548790555,10,57.0,0.00019965798192307497,0,63.0,0.47896494742823226,3,15.0,0.3738153727777333,110,1393.0
