step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.994802756599771,0,0.0,0.47073857409662706,0,0.0
10.0,0,0.0,0.0,10.884014763533262,0,0.0,0.8265573181133314,0,0.0
15.0,0,0.0,0.0,8.811273776826242,0,0.0,0.6337100870123061,0,0.0
20.0,5,11.0,0.4583333333333333,5.120617836354709,5,11.0,0.31561103199365237,5,11.0
25.0,12,44.0,1.6296296296296295,6.332429979413878,12,44.0,0.3838344182664715,12,44.0
30.0,10,88.0,3.142857142857143,7.196900112331778,10,88.0,0.36375520637826975,10,88.0
35.0,13,141.0,4.862068965517241,5.844149861349583,13,141.0,0.29909337575477396,13,141.0
40.0,18,171.0,4.885714285714286,3.2876135328824487,18,171.0,0.24632459405257934,18,171.0
45.0,9,135.0,3.75,6.050928866687492,9,186.0,0.41527708256394424,9,186.0
50.0,10,185.0,4.625,6.281568426655676,10,186.0,0.3685060956168242,10,186.0
55.0,19,229.0,5.088888888888889,4.10386342704617,19,230.0,0.17177916072306074,19,230.0
60.0,18,280.0,6.666666666666667,5.436052129230482,18,287.0,0.2594864016863814,18,287.0
65.0,20,376.0,8.744186046511627,5.529609944313067,20,377.0,0.23534672795401962,20,377.0
70.0,23,453.0,10.534883720930232,4.65433424418671,23,453.0,0.20890593226877474,23,453.0
75.0,16,462.0,10.043478260869565,4.434466868185931,16,516.0,0.22436065494563479,16,516.0
80.0,19,549.0,11.4375,5.955240486853093,19,549.0,0.3244070764088713,19,549.0
85.0,24,621.0,12.42,4.317879290440135,24,621.0,0.2178282727901882,24,621.0
90.0,24,701.0,14.306122448979592,3.5735372309640545,24,717.0,0.14925548224820046,24,717.0
95.0,28,837.0,17.081632653061224,4.957543221197311,28,837.0,0.1841415471301498,28,837.0
100.0,30,820.0,16.07843137254902,3.7599681467677395,30,820.0,0.16089825709262642,30,820.0
105.0,27,709.0,14.18,3.6799792787135077,27,855.0,0.16907649549749473,27,855.0
110.0,28,849.0,15.722222222222221,3.900746051667761,28,875.0,0.1623933919733267,28,875.0
115.0,34,944.0,16.275862068965516,3.6322880866369003,34,970.0,0.17848294658875954,34,970.0
120.0,26,854.0,16.423076923076923,3.4528054286122103,26,1058.0,0.20768501238844236,26,1058.0
125.0,27,946.0,16.310344827586206,3.506492182140161,27,1040.0,0.121755345897953,27,1040.0
130.0,32,876.0,14.360655737704919,3.9334435191885313,32,970.0,0.1768087813537817,32,970.0
135.0,28,398.0,6.745762711864407,3.047202959106314,28,926.0,0.14394622487826128,28,926.0
140.0,36,534.0,8.9,3.7989386359908464,36,713.0,0.1538813439589402,36,713.0
145.0,46,718.0,11.046153846153846,3.165937334993832,46,812.0,0.05939829069506592,46,812.0
150.0,41,825.0,12.5,3.1062819999188487,41,919.0,0.10672257070087841,41,919.0
155.0,33,642.0,10.524590163934427,3.801257342576889,33,1002.0,0.18385871341220542,33,1002.0
160.0,34,666.0,10.571428571428571,3.440792226009253,34,951.0,0.11394036776676061,34,951.0
165.0,34,806.0,12.59375,4.401562732743523,34,1006.0,0.19576283125445185,34,1006.0
