step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.518097988022497,0,0.0,0.8817456397130546,0,0.0
10.0,0,0.0,0.0,12.14811530691943,0,0.0,0.8653951620976014,0,0.0
15.0,5,10.0,0.5555555555555556,7.497976089578665,5,10.0,0.42171566533652705,5,10.0
20.0,6,38.0,2.111111111111111,7.38512789258463,6,38.0,0.4640864131380457,6,38.0
25.0,7,69.0,3.2857142857142856,5.58469928039775,7,69.0,0.3370557920134284,7,69.0
30.0,12,123.0,6.15,5.020792499949251,12,123.0,0.3000027019707658,12,123.0
35.0,11,139.0,6.043478260869565,3.3852455498462053,11,139.0,0.2300408168334802,11,139.0
40.0,14,164.0,5.857142857142857,5.385553438565582,14,164.0,0.32722329404797024,14,164.0
45.0,16,238.0,7.4375,5.391836927023645,16,238.0,0.3055323810620352,16,238.0
50.0,17,279.0,9.3,2.654771933410621,17,279.0,0.20159723879824673,17,279.0
55.0,15,209.0,6.147058823529412,4.034071259123486,15,295.0,0.23086158608971963,15,295.0
60.0,12,262.0,7.705882352941177,5.576714740791528,12,288.0,0.2130939822909237,12,288.0
65.0,14,228.0,6.162162162162162,5.002125758700336,14,254.0,0.2633413398846749,14,254.0
70.0,12,104.0,3.25,4.517235523516307,12,237.0,0.23988308853599855,12,237.0
75.0,16,175.0,4.166666666666667,6.816367052130898,16,201.0,0.3807823664524698,16,201.0
80.0,18,210.0,5.25,5.93330960784753,18,236.0,0.3404317628789428,18,236.0
85.0,19,244.0,5.809523809523809,5.131765104850992,19,270.0,0.2961713396947643,19,270.0
90.0,24,356.0,9.368421052631579,4.174329132851831,24,382.0,0.12757634266944973,24,382.0
95.0,26,421.0,10.794871794871796,3.3729729068294625,26,429.0,0.13374196989730353,26,429.0
100.0,19,249.0,6.72972972972973,3.0237232970030052,19,441.0,0.12353229582748664,19,441.0
105.0,13,176.0,4.4,5.683871025061187,13,377.0,0.26797613862971564,13,377.0
110.0,10,190.0,4.222222222222222,7.444816953222245,10,291.0,0.35860605172582133,10,291.0
115.0,10,240.0,5.853658536585366,9.022625291769632,10,274.0,0.5091378202384012,10,274.0
120.0,8,204.0,5.368421052631579,6.4569219509803775,8,228.0,0.3340095871276133,8,228.0
125.0,11,102.0,2.914285714285714,4.9055121389064835,11,207.0,0.2360185390154583,11,207.0
130.0,17,176.0,5.176470588235294,5.6750194385311366,17,200.0,0.22493356642963205,17,200.0
135.0,19,240.0,6.486486486486487,4.384171783735832,19,251.0,0.15620224898503224,19,251.0
140.0,12,206.0,6.242424242424242,5.527783449883734,12,279.0,0.26556637934648103,12,279.0
145.0,9,226.0,6.277777777777778,7.402434341018125,9,269.0,0.36687707648863577,9,269.0
150.0,11,159.0,4.076923076923077,7.23193224369785,11,202.0,0.4448797174049528,11,202.0
155.0,17,230.0,6.96969696969697,3.404597997331405,17,273.0,0.16941899248067932,17,273.0
160.0,26,341.0,8.973684210526315,3.239445962217407,26,384.0,0.1652269382956775,26,384.0
165.0,27,393.0,10.342105263157896,1.8340397309331526,27,436.0,0.05647028913517375,27,436.0
170.0,25,395.0,9.875,3.4724975567538423,25,476.0,0.19281982514557494,25,476.0
175.0,28,527.0,13.175,3.461193537172986,28,570.0,0.06092099927873949,28,570.0
