step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.6251282235685105,0,0.0,0.48288485861393243,0,0.0
10.0,0,0.0,0.0,11.675035215390448,0,0.0,0.8469649097606562,0,0.0
15.0,0,0.0,0.0,8.376758890228746,0,0.0,0.5954187443688803,0,0.0
20.0,5,16.0,0.6666666666666666,5.13617745305412,5,16.0,0.33301845361690097,5,16.0
25.0,12,56.0,2.074074074074074,6.0923373742655045,12,56.0,0.3550972683274479,12,56.0
30.0,9,99.0,3.5357142857142856,6.275086582046271,9,99.0,0.30008471038192724,9,99.0
35.0,13,158.0,5.642857142857143,6.17527237073635,13,158.0,0.2847180071922685,13,158.0
40.0,20,230.0,6.388888888888889,3.643092293607604,20,230.0,0.15854060017570334,20,230.0
45.0,16,262.0,7.277777777777778,5.317013507376235,16,262.0,0.35566926524339615,16,262.0
50.0,16,317.0,8.128205128205128,4.625545938423763,16,317.0,0.2641321357060146,16,317.0
55.0,29,426.0,9.681818181818182,3.269975889433418,29,426.0,0.12167645747519314,29,426.0
60.0,26,533.0,12.395348837209303,3.425518301176139,26,533.0,0.1516827526264636,26,533.0
65.0,26,637.0,14.477272727272727,3.2207079512314847,26,644.0,0.1733426618687557,26,644.0
70.0,26,767.0,16.67391304347826,4.228762758128554,26,767.0,0.1243339985571182,26,767.0
75.0,32,917.0,17.634615384615383,3.621835853465515,32,917.0,0.11244644647251134,32,917.0
80.0,32,1077.0,20.71153846153846,3.902237850648483,32,1077.0,0.20440280824176826,32,1077.0
85.0,38,1241.0,23.41509433962264,2.875517471756395,38,1241.0,0.1662489675026562,38,1241.0
90.0,39,1429.0,26.462962962962962,2.142107123997587,39,1429.0,0.09053690265357703,39,1429.0
95.0,46,1645.0,28.859649122807017,2.0954546247627386,46,1645.0,0.07830808001785325,46,1645.0
100.0,48,1875.0,31.25,2.0812299920263837,48,1875.0,0.09565361616006811,48,1875.0
105.0,46,2105.0,33.95161290322581,1.813804152543729,46,2105.0,0.06172506779184836,46,2105.0
110.0,52,2361.0,35.23880597014925,1.5804458862634578,52,2361.0,0.06036678610965744,52,2361.0
115.0,54,2430.0,34.714285714285715,2.32017890173846,54,2430.0,0.12373527803530349,54,2430.0
120.0,44,1812.0,26.647058823529413,2.958673288556342,44,2297.0,0.1496575815263576,44,2297.0
125.0,39,1487.0,21.86764705882353,3.1424746859995567,39,2169.0,0.10577748623933522,39,2169.0
130.0,34,1216.0,17.6231884057971,4.213240408211911,34,1922.0,0.14676200628321895,34,1922.0
135.0,29,1147.0,17.119402985074625,5.339790624485313,29,1835.0,0.23908244341492477,29,1835.0
140.0,30,1158.0,18.38095238095238,3.962239209242237,30,1740.0,0.20401268340368747,30,1740.0
145.0,38,1096.0,15.657142857142857,2.919491384237629,38,1786.0,0.1375218193115089,38,1786.0
150.0,38,1272.0,18.17142857142857,3.466503580080708,38,1854.0,0.14570875438288008,38,1854.0
155.0,46,1224.0,16.54054054054054,2.9661028896783836,46,1806.0,0.12949903008527966,46,1806.0
