step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.040142517545746,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9878005501613011,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.3174587478410755,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.17049565689180815,0,0.0,1.0,0,0.0,0.8951317403664316,0,0.0,0.9507610706435939,0,0.0
15.0,0,0.0,0.0,6.880900958656761,0,0.0,0.11362332217036926,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.15196480044648103,0,0.0,1.0,0,0.0,0.910935684103358,0,0.0,1.0,0,0.0,0.8830287723979122,0,0.0,0.9448334665350927,0,0.0
20.0,2,6.0,0.3333333333333333,6.390744974672498,1,5.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5957637883191256,0,0.0,0.6999652583056645,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8426221153379889,1,1.0,0.5839288413406141,2,6.0
25.0,5,21.0,0.875,6.350765162211083,1,10.0,0.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.00019324475454393937,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8666041465185829,0,0.0,1.0,0,0.0,0.8456183701036305,2,7.0,0.025866632870777728,4,21.0
30.0,7,48.0,1.6551724137931034,5.896728001847529,1,15.0,0.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.16363517436293792,0,0.0,1.0,1,3.0,0.6150127316214681,3,20.0,0.2279498832440282,7,48.0
35.0,7,61.0,1.7941176470588236,5.6225128464085286,0,0.0,0.4100866436581107,0,0.0,1.0,0,0.0,1.0,1,14.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4347052764710082,0,0.0,1.0,2,10.0,0.27608592598033715,4,37.0,0.0004979930408746589,7,61.0
40.0,8,70.0,1.75,6.02918430644023,1,2.0,4.7921576948966166e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9326434448572708,0,0.0,0.3045018684662661,2,10.0,0.000129980817970666,4,57.0,0.0,7,69.0
45.0,7,93.0,2.0217391304347827,7.256340107146021,1,7.0,0.0,0,0.0,1.0,0,0.0,0.9022411073007507,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6870269083249537,0,0.0,1.0,1,3.0,0.00025612675467096804,0,4.0,0.6019410560745154,4,77.0,0.18347813370186575,6,91.0
50.0,7,122.0,2.392156862745098,7.173738564835987,1,12.0,0.4867543481712709,0,0.0,1.0,0,0.0,0.911202726937058,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6150940024784243,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,97.0,0.10078432834306815,6,111.0
55.0,10,153.0,2.7818181818181817,6.915397686559971,2,19.0,0.44759362521089435,0,0.0,1.0,0,0.0,0.905153303306091,0,0.0,0.9622127585938747,0,4.0,0.8720811721045405,1,7.0,0.6420900455340486,0,0.0,0.9735353774843132,0,0.0,1.0,0,0.0,0.867832017521903,6,123.0,0.14164156157752064,9,153.0
