step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.046748384652352,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9822667709095784,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,6.756605114323331,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.12566978960809844,0,0.0,1.0,0,0.0,0.9071967109234449,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.546871121184538,0,0.0,0.02002341274576524,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.19554034647245114,0,0.0,1.0,0,0.0,0.9777656328422298,0,0.0,1.0,0,0.0,0.9209487739134343,0,0.0,0.9436795630605426,0,0.0
20.0,0,0.0,0.0,6.47098226417938,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9581133757621837,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9488966321777542,0,0.0,0.6125408158767984,0,0.0
25.0,4,6.0,0.25,6.559490458244603,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.00863793468446835,0,0.0,1.0,0,0.0,0.8938368711052522,0,0.0,1.0,0,0.0,0.8985970431333585,3,6.0,0.004534471146765936,3,6.0
30.0,6,33.0,1.1,6.114368684324483,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.0,0,0.0,1.0,1,2.0,0.15290242208224938,0,0.0,0.8600112378634642,0,0.0,0.8921567530451198,4,26.0,0.19104161668084418,6,33.0
35.0,6,41.0,1.1388888888888888,6.081935175442788,1,2.0,0.21880916094931038,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9272518683273085,0,0.0,1.0,1,2.0,0.4245910006251521,4,37.0,0.0003749405940112379,6,41.0
40.0,8,74.0,1.85,6.535195053717504,2,9.0,0.00034367609864551917,0,0.0,1.0,0,0.0,1.0,0,4.0,0.9515659925221019,0,3.0,0.9648289797493866,0,0.0,1.0,0,0.0,0.6814575183172407,0,0.0,1.0,1,7.0,0.48710762069127955,4,57.0,0.0,7,80.0
45.0,10,117.0,2.5434782608695654,6.71918533497025,2,19.0,0.0,0,0.0,1.0,0,0.0,0.9845537275658066,1,5.0,0.0023014737874171034,0,3.0,0.5202506448474483,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,14.0,0.00027775971708990973,4,77.0,0.18779890851148545,9,118.0
50.0,8,107.0,2.0980392156862746,6.329897586275772,1,12.0,0.3809760351671598,0,0.0,1.0,0,0.0,0.872294602414562,1,10.0,0.0,1,6.0,0.3097004040039599,0,0.0,0.8330329410978882,0,0.0,1.0,0,0.0,1.0,1,7.0,0.0,3,68.0,0.2705077469600127,7,103.0
55.0,5,42.0,0.7636363636363637,7.277493370003109,1,17.0,0.6201489651403485,0,0.0,1.0,0,0.0,0.9585367748565072,1,19.0,0.6171115505196385,3,17.0,0.000643421358047402,0,0.0,0.7953308907933542,0,0.0,0.8535692946372151,0,0.0,1.0,0,0.0,1.0,0,21.0,0.6578623141101199,5,74.0
60.0,7,65.0,1.1016949152542372,7.1725115190181965,1,22.0,0.5920957001822064,0,0.0,1.0,0,0.0,0.8683968640169012,1,25.0,0.2703262355514878,2,25.0,0.0,1,2.0,0.44142139339009256,0,0.0,1.0,0,0.0,1.0,0,0.0,0.804507295879262,1,2.0,0.4365680783851842,6,76.0
65.0,10,54.0,0.8307692307692308,6.597744970844859,0,0.0,0.7350117036383345,0,0.0,1.0,0,0.0,0.5194567689982952,2,6.0,0.05268952183051715,2,35.0,0.0,2,8.0,0.32763033547357795,0,0.0,1.0,1,5.0,0.4023737845313418,0,2.0,0.8542987572602054,1,7.0,0.6365355505410341,8,63.0
70.0,8,66.0,0.9041095890410958,6.853592269560137,1,1.0,0.07397142909303286,0,0.0,1.0,0,0.0,0.9916952968416131,0,0.0,0.4676307128426437,2,49.0,0.3251957912576297,0,0.0,0.9348804392043539,0,0.0,1.0,2,11.0,0.0004250625135645453,0,4.0,0.864484864319826,2,14.0,0.4008553232247436,7,79.0
