step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.665400047431005,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.960316682957534,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.533364623835572,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2363090416874592,0,0.0,1.0,0,0.0,0.9074869776161665,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.694464542708459,0,0.0,0.10111318838070235,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.1474369099365559,0,0.0,1.0,0,0.0,0.9667278615286705,0,0.0,1.0,0,0.0,0.8640082570602299,0,0.0,0.9734756453520249,0,0.0
20.0,1,4.0,0.2222222222222222,5.753625387035661,1,4.0,2.1788898161572536e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9056563785672351,0,0.0,1.0,0,0.0,0.012020359819463852,0,0.0,1.0,0,0.0,0.8796424276975247,0,0.0,0.38199827479290566,1,4.0
25.0,8,27.0,1.125,5.25032013530023,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.001230408856170104,0,0.0,1.0,0,0.0,0.8684792336668181,0,0.0,1.0,2,4.0,0.48032242168456346,3,12.0,0.008627573874983975,7,27.0
30.0,9,70.0,2.413793103448276,4.738300000194531,1,14.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,1,3.0,0.06936954441082016,0,0.0,1.0,2,14.0,0.4524864266433181,4,32.0,0.19583824707891676,9,70.0
35.0,12,115.0,3.3823529411764706,4.719161812941419,1,19.0,0.2351131066461612,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,18.0,0.2939982602740505,0,0.0,1.0,3,25.0,0.016387190334216876,5,53.0,0.0019284566775080113,12,115.0
40.0,10,115.0,3.026315789473684,4.842933441102216,2,28.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.05079645756087953,0,0.0,1.0,3,27.0,1.7888119451452675e-05,4,58.0,3.460078985849114e-06,10,115.0
45.0,7,117.0,2.659090909090909,7.162063027535078,2,38.0,0.0,0,0.0,1.0,0,0.0,0.9125323153368379,0,4.0,0.9162236730582304,0,0.0,1.0,0,0.0,0.994063459935301,0,0.0,1.0,0,0.0,1.0,0,14.0,0.6575176975894764,4,78.0,0.1746304436265785,6,134.0
