step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.150824334551373,0,0.0,0.9148950974775393,0,0.0
10.0,0,0.0,0.0,12.90722912027158,0,0.0,0.8992502769409313,0,0.0
15.0,2,2.0,0.1111111111111111,7.438159273097698,2,2.0,0.3987146100468955,2,2.0
20.0,6,27.0,1.5,7.83389888698357,6,27.0,0.4743981744598765,6,27.0
25.0,6,43.0,2.15,6.545671993196741,6,43.0,0.4137297049149966,6,43.0
30.0,10,87.0,4.35,6.582336128251528,10,87.0,0.35230713626935795,10,87.0
35.0,11,138.0,6.2727272727272725,3.847338251803944,11,138.0,0.21306410460384542,11,138.0
40.0,14,163.0,6.269230769230769,4.591834197911988,14,163.0,0.3436584537987866,14,163.0
45.0,14,181.0,6.033333333333333,5.454390562551689,14,191.0,0.3501815824453379,14,191.0
50.0,16,253.0,7.90625,5.665943205332247,16,253.0,0.242045538176296,16,253.0
55.0,20,285.0,8.382352941176471,4.8704935293496705,20,285.0,0.2107416323991854,20,285.0
60.0,10,154.0,5.5,3.4672068737721857,10,258.0,0.15929521588303722,10,258.0
65.0,8,164.0,4.823529411764706,7.112990847622785,8,228.0,0.36309982005432095,8,228.0
70.0,8,204.0,6.375,8.39398591577201,8,224.0,0.4346596480663698,8,224.0
75.0,9,221.0,5.972972972972973,7.3941713665412845,9,227.0,0.4620800856817599,9,227.0
80.0,12,270.0,8.181818181818182,7.005041557048943,12,276.0,0.42155712967672926,12,276.0
85.0,15,341.0,9.472222222222221,4.760842834491551,15,347.0,0.2246935689750186,15,347.0
90.0,22,415.0,12.205882352941176,3.718356499957534,22,417.0,0.18008156716876786,22,417.0
95.0,15,395.0,11.285714285714286,4.383565239258517,15,473.0,0.24100548626024304,15,473.0
