step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.184631310946618,0,0.0,0.4558812228392086,0,0.0
10.0,0,0.0,0.0,11.878615019328254,0,0.0,0.8709741993508436,0,0.0
15.0,0,0.0,0.0,8.25407317557831,0,0.0,0.5738754777557428,0,0.0
20.0,4,12.0,0.5,4.845262304088519,4,12.0,0.33244302333515674,4,12.0
25.0,14,56.0,2.074074074074074,5.17402356014616,14,56.0,0.3376210166740942,14,56.0
30.0,12,108.0,3.857142857142857,4.451243055352309,12,108.0,0.2824268943088008,12,108.0
35.0,17,150.0,5.172413793103448,3.4157688087223432,17,150.0,0.23539912529087603,17,150.0
40.0,18,177.0,4.425,3.4824392796694186,18,195.0,0.21271987925936417,18,195.0
45.0,16,255.0,6.071428571428571,6.663068950462265,16,255.0,0.3856571516326069,16,255.0
50.0,14,271.0,6.159090909090909,4.752283735621794,14,271.0,0.26195038350088246,14,271.0
55.0,18,151.0,3.282608695652174,4.292996937017306,18,292.0,0.19150858958475728,18,292.0
60.0,16,206.0,4.904761904761905,5.691109395338722,16,251.0,0.2490509347670231,16,251.0
65.0,18,231.0,5.021739130434782,4.954831561590321,18,276.0,0.2472754356061533,18,276.0
70.0,22,305.0,7.093023255813954,4.366982356318277,22,350.0,0.21896283671436065,22,350.0
75.0,30,437.0,9.104166666666666,2.8144393715143203,30,482.0,0.11760841064349399,30,482.0
80.0,32,533.0,10.450980392156863,3.4761488888296004,32,578.0,0.220092342217095,32,578.0
85.0,26,478.0,9.372549019607844,2.9314084548703994,26,655.0,0.17622386687982744,26,655.0
90.0,27,583.0,10.796296296296296,4.079153234735537,27,662.0,0.1731448280246899,27,662.0
95.0,30,672.0,11.789473684210526,3.769357020784409,30,725.0,0.1762873738493793,30,725.0
100.0,31,541.0,9.491228070175438,3.1426843119060464,31,733.0,0.13356675071374433,31,733.0
105.0,23,546.0,9.75,4.191156801385048,23,756.0,0.1716496248469985,23,756.0
