step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.01984324557757,0,0.0,0.9658867630862302,0,0.0,0.9600077525268222,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9687303075801925,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9642305375348141,0,0.0,0.966208320826234,0,0.0,0.9627172679186662,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9632805335339047,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.095787292152435,0,0.0,0.9153538432095756,0,0.0,0.9743196105238104,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8923584332996776,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9739732292676644,0,0.0,0.9793292216415806,0,0.0,0.9791496126199901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9793748803253739,0,0.0,1.0,0,0.0
15.0,2,7.0,0.175,10.848553072851269,1,4.0,0.8434311415672835,0,0.0,0.9600008324094705,0,0.0,1.0,0,0.0,1.0,1,3.0,0.612997856668166,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9377253591308535,0,0.0,0.9703610167401111,0,0.0,0.6795296824160646,0,0.0,0.987530493790074,0,0.0,0.9658694886549459,0,0.0,0.9665285830090719,0,0.0,0.5898790915660326,0,0.0,1.0,2,7.0
20.0,3,5.0,0.08928571428571429,9.563707051837545,0,0.0,0.7238514812948363,0,0.0,0.9427826170073412,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6224869949885772,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9144049920718283,0,0.0,0.9519171335075304,1,2.0,0.7402675641210686,0,0.0,0.9590069799865176,0,0.0,0.961267632447241,0,0.0,0.9738265197235503,1,2.0,0.6395317690351343,0,0.0,1.0,3,5.0
25.0,2,7.0,0.09722222222222222,11.805000834024568,2,7.0,0.7506436642808179,0,5.0,0.8889689240388196,0,0.0,0.9327844788815197,0,0.0,0.9678241284292384,0,0.0,0.8695143138970524,0,8.0,0.7728348784775869,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9207051809690088,0,0.0,0.9726087968395299,0,0.0,0.8551256339031976,0,5.0,0.8562352421923195,0,0.0,0.952587356005591,0,0.0,0.9776298805329512,0,0.0,0.8800588517805311,0,5.0,0.7871766736431198,2,30.0
30.0,6,28.0,0.35,11.881995905858405,4,22.0,0.5617165947217932,0,4.0,0.9457698329007073,0,0.0,0.9226881190386511,0,0.0,0.9665404201578056,0,0.0,0.9430809124533057,0,8.0,0.9389186869930638,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9682565489542247,0,0.0,0.9474551892170453,2,6.0,0.5762832305075514,0,5.0,0.9245960513272125,0,0.0,0.950676264740602,0,0.0,0.9464416029900131,0,0.0,0.9700705016213993,0,5.0,0.9339547553998357,6,50.0
35.0,6,25.0,0.2604166666666667,10.506591176022138,4,22.0,0.4889847116281102,0,0.0,0.7333712453993818,0,0.0,0.9333738532443808,0,0.0,0.930512196887943,0,0.0,0.9446957689588551,0,0.0,0.9517927820894119,0,0.0,0.975303194689092,0,0.0,0.9897221549760261,0,0.0,0.9546486223903586,0,0.0,0.9227076456698405,0,0.0,0.7220220954312947,1,2.0,0.7240852583849444,0,0.0,0.9136330639683414,0,0.0,0.9450684768608505,1,1.0,0.6714617621336298,0,0.0,0.921950092996071,6,25.0
40.0,11,39.0,0.3482142857142857,10.574987024619967,3,17.0,0.5895768917942716,3,8.0,0.6262386428547673,0,0.0,0.9016015898245127,0,0.0,0.9608951779232703,0,0.0,0.977303909392687,0,0.0,0.9358951773230904,0,0.0,0.9388958769759627,0,0.0,0.9134399319103389,0,0.0,0.884167254312932,0,0.0,0.9645472482668556,2,16.0,0.6298406897330793,1,7.0,0.3794561885869728,0,0.0,0.9089141629422266,0,0.0,0.9184971855102755,2,17.0,0.5998423362850647,0,0.0,0.7780694551133115,11,65.0
45.0,21,122.0,1.0166666666666666,9.762723415030253,3,22.0,0.4957632040016265,4,25.0,0.4127942342954173,1,2.0,0.7736615367015115,0,0.0,0.9141215064509463,0,0.0,0.9359252187230644,0,0.0,0.9522795756957252,0,0.0,0.9471790794401823,0,0.0,0.9648822470927627,0,0.0,0.9435698824609862,0,0.0,0.939251417815887,3,29.0,0.6782998564171632,4,23.0,0.00047286575353870934,1,1.0,0.8518123087203056,0,0.0,0.9248961445367607,4,35.0,0.48005638480446605,1,1.0,0.004185263845212023,21,138.0
