step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.149827694068886,0,0.0,0.9486119968048069,0,0.0,0.9374161526078351,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9471027005084851,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9445336774761293,0,0.0,0.9454090719239088,0,0.0,0.9382756110467935,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9449952216735631,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.649244014242976,0,0.0,0.9636916963421573,0,0.0,0.9535190553137289,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9437168876617367,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9543599929433018,0,0.0,0.9585125210566413,0,0.0,0.9533455273425512,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9546209340668022,0,0.0,1.0,0,0.0
15.0,4,5.0,0.125,11.179057990868575,1,1.0,0.6965190040029143,0,0.0,0.9430971894114578,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5971444180068721,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9684991663611976,0,0.0,0.9755676731078107,1,1.0,0.8003573204956994,0,0.0,0.9288230807094435,0,0.0,0.9356299433457753,0,0.0,0.9830694977491997,1,1.0,0.5997782260704158,0,0.0,1.0,4,5.0
20.0,3,12.0,0.21428571428571427,9.696823022964889,1,1.0,0.7735093133566396,0,0.0,0.9298236717976927,0,0.0,1.0,0,0.0,1.0,2,11.0,0.43374000756052683,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9466037928652615,0,0.0,0.9508766474428899,0,0.0,0.6691722216630379,0,0.0,0.951824574308117,0,0.0,0.9645071475096468,0,0.0,0.9404749666697892,0,0.0,0.6369630777960833,0,0.0,1.0,3,12.0
25.0,8,36.0,0.5,9.906903510988814,1,1.0,0.7765504212041847,0,7.0,0.8245743709331265,0,0.0,1.0,0,0.0,1.0,5,30.0,0.3684426735401946,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8000511072203093,0,0.0,0.6746358908370205,1,4.0,0.6831269807403051,0,5.0,0.8750092050586795,0,0.0,0.7066751529993138,1,1.0,0.5997287091947081,0,0.0,0.8467449868672127,0,7.0,0.7465234008998719,8,55.0
30.0,19,106.0,1.325,8.386604837129017,3,10.0,0.6605147453172784,0,7.0,0.8392818230240707,0,0.0,1.0,0,0.0,1.0,6,59.0,0.2778399587258641,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.5967226927823207,2,8.0,0.553263734236819,2,12.0,0.4726805388439895,1,6.0,0.6594076852004072,2,6.0,0.3704442038404211,2,7.0,0.00951913553819981,0,0.0,0.9345737574938315,0,7.0,0.919637661313843,19,125.0
35.0,34,234.0,2.4375,6.961929511717227,3,10.0,0.6091418580624662,3,7.0,0.6426961318125413,0,0.0,0.9386284606279082,0,0.0,1.0,7,92.0,0.24127786548528118,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,16.0,0.51120752645826,4,25.0,0.36759551714876476,3,27.0,0.48982172860808265,4,17.0,0.5342140788882255,3,18.0,0.18972138759346535,3,22.0,3.431703826985747e-06,0,0.0,0.6852401498234169,0,0.0,0.8953116190594932,34,234.0
40.0,39,331.0,2.955357142857143,6.809225878666173,3,11.0,0.6248553905234913,4,25.0,0.4183991941885225,0,0.0,0.9418160767579393,0,0.0,1.0,8,85.0,0.24881465229493696,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,16.0,0.624465529134157,6,52.0,0.35702017006025366,3,50.0,0.6150247038456642,3,20.0,0.3977679402687411,4,38.0,0.40323097834248206,3,37.0,0.0,2,8.0,0.6379918998186301,0,0.0,0.9399847981151239,39,342.0
45.0,28,252.0,2.1,6.865012043328151,4,26.0,0.49985734892940337,6,50.0,0.2824566062114578,0,0.0,0.7146759596478617,0,0.0,1.0,0,63.0,0.33631291423724874,0,8.0,0.6956255562772157,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6452935324491741,5,48.0,0.3432637255812927,3,65.0,0.7480489639672652,3,17.0,0.2603916426436761,2,30.0,0.6338089770419056,1,16.0,0.0,4,21.0,0.3804119131445467,0,8.0,0.7514558935271555,28,355.0
