step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.389441902358683,0,0.0,0.9625968185606726,0,0.0,0.9602199165465407,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9645678160281865,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9604080780583027,0,0.0,0.9528930820411099,0,0.0,0.9627605094898379,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9626573672844339,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.125990726839367,0,0.0,0.952336832636754,0,0.0,0.9562379935563282,0,0.0,1.0,0,0.0,1.0,0,0.0,0.918010054689221,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.959281417744561,0,0.0,0.9543264010713362,0,0.0,0.9413756802942858,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9137605974620476,0,0.0,1.0,0,0.0
15.0,4,8.0,0.2,10.749978290882504,1,2.0,0.7369231039117646,0,0.0,0.9323967322769035,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5900653902151499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9627985495065633,0,0.0,0.9431911181941046,1,2.0,0.6509189681170334,0,0.0,0.9860784289468785,0,0.0,0.9799944856358529,0,0.0,1.0,1,2.0,0.6619835327286848,0,0.0,1.0,4,8.0
20.0,7,28.0,0.5,9.511603392454864,1,1.0,0.8128488878472658,0,0.0,0.9444139324428787,0,0.0,1.0,0,0.0,1.0,2,11.0,0.500452940993368,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6600099394512495,0,0.0,0.9311313357895736,1,3.0,0.8407701098919009,0,0.0,0.9784407032897585,0,0.0,0.9631499780662462,0,0.0,0.9463865599078017,3,13.0,0.45277614940397365,0,0.0,1.0,7,28.0
25.0,9,49.0,0.6805555555555556,9.688392231415284,1,1.0,0.8010184572864553,0,7.0,0.8814580233591329,0,0.0,1.0,0,0.0,1.0,4,28.0,0.41128034223489457,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,7.0,0.5835196027304946,0,0.0,0.964730176164095,0,0.0,0.7664239741924241,0,7.0,0.8115078640796949,0,0.0,0.6043476021046397,0,0.0,0.9296866507157869,2,13.0,0.536498709745191,0,0.0,0.9256696204672764,9,63.0
30.0,16,98.0,1.225,8.909030273012524,2,9.0,0.6575570459286371,0,7.0,0.9491756728531686,0,0.0,1.0,0,0.0,1.0,6,55.0,0.27105445099999187,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,22.0,0.3723642576525553,0,0.0,0.9292460119487275,2,6.0,0.5391951713174452,0,7.0,0.9295966811543769,2,6.0,0.0012802676532641737,0,0.0,0.6296544185526205,0,1.0,0.6957107518368151,0,8.0,0.8246001562146783,16,121.0
35.0,19,137.0,1.4270833333333333,7.093084680474419,3,8.0,0.5733403596562818,0,0.0,0.7712973737333599,0,0.0,1.0,0,0.0,1.0,8,92.0,0.22743935711663388,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,19.0,0.38279470942448873,1,1.0,0.5519393409793784,1,6.0,0.5958231771273258,0,0.0,0.6236335674118771,0,0.0,1.0,3,11.0,0.16025099493398234,0,0.0,0.931987366155434,0,8.0,0.887578622368926,19,145.0
40.0,28,224.0,2.0,7.638394777221925,3,15.0,0.592970791644651,2,6.0,0.5738516955204052,0,8.0,0.8521355922596787,0,0.0,1.0,10,139.0,0.18621774498205776,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.7707602903230663,3,11.0,0.5195767642665684,2,15.0,0.6167018329031742,3,13.0,0.45188726495306913,0,8.0,0.8446891153199652,5,34.0,0.04770979639692808,0,8.0,0.7811392051807518,0,8.0,0.6216293623670426,28,267.0
45.0,46,360.0,3.0,6.92494843369966,5,36.0,0.4617295964253593,4,21.0,0.44714919645033585,0,8.0,0.9433237575268971,0,0.0,1.0,10,133.0,0.17661368354792056,0,2.0,0.897141147636157,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9355010959571809,5,31.0,0.3370342592341445,4,33.0,0.6437464585324033,5,32.0,0.0006118257127989398,0,9.0,0.9152797871420038,6,62.0,0.0,1,13.0,0.7148853874801276,6,23.0,0.042372139472949794,46,403.0
