step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.188735848783722,0,0.0,0.952240851662292,0,0.0,0.9532401586951299,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9529343710888178,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9551727546319608,0,0.0,0.9556320388674079,0,0.0,0.95743790138491,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9565720683172179,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.584147019800545,0,0.0,0.9657195119406561,0,0.0,0.9659034676550816,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9662941420113013,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9673287025457491,0,0.0,0.9679847331540257,0,0.0,0.9048151020244913,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9576216669881201,0,0.0,1.0,0,0.0
15.0,2,3.0,0.075,10.957144350995708,0,0.0,0.7296732588337193,0,0.0,0.9785544493213167,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5838806222498446,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477849659782702,0,0.0,0.9505802085861293,1,2.0,0.7592862039263549,0,0.0,0.9641301818421367,0,0.0,0.9658220550540058,0,0.0,0.9451338489193637,1,1.0,0.5542368794431635,0,0.0,1.0,2,3.0
20.0,9,25.0,0.44642857142857145,9.05476533374733,1,2.0,0.693631126206606,1,1.0,0.5678421018944582,0,0.0,1.0,0,0.0,1.0,3,9.0,0.3950650837533381,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9523078369122404,0,0.0,0.9761088360937554,3,10.0,0.5815027536855664,0,0.0,0.9967303175024994,0,0.0,0.9467418077641986,0,0.0,0.9533309006364264,1,3.0,0.631720239624084,0,0.0,1.0,9,25.0
25.0,17,83.0,1.1527777777777777,8.804872769256162,2,7.0,0.6826843596022935,3,18.0,0.6156435748805554,0,0.0,1.0,0,0.0,1.0,5,31.0,0.35404229981584207,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7763625691025933,0,0.0,0.7778701122990321,5,29.0,0.4289019418837906,0,0.0,1.0,1,1.0,0.6243507551394991,0,0.0,0.6372707887165007,0,0.0,0.8736996847985073,0,7.0,0.7598648230853031,17,95.0
30.0,26,171.0,2.1375,6.935053952264164,4,24.0,0.544052788696357,4,37.0,0.5706015168425916,0,0.0,1.0,0,0.0,1.0,6,59.0,0.26235064996945734,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,10.0,0.4503131491717336,1,3.0,0.5745589616105458,5,30.0,0.29913894548936126,0,0.0,1.0,1,6.0,0.11043757233431666,2,7.0,0.10295388085117167,0,0.0,0.9225964478842246,0,7.0,0.9167450962212849,26,183.0
35.0,33,257.0,2.6770833333333335,6.573286281560191,5,21.0,0.5056053923985026,7,61.0,0.44239670255963953,0,0.0,0.9744341120623224,0,0.0,1.0,8,96.0,0.25869232699833816,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,29.0,0.4813207551224863,3,15.0,0.4071212459486329,1,20.0,0.4860511220777792,0,8.0,0.6570064145089971,3,20.0,1.8585450332418616e-05,2,8.0,0.0003179281533654993,0,0.0,0.6911090895299572,0,0.0,0.8839974294132689,33,278.0
40.0,31,263.0,2.3482142857142856,7.1974461518843516,2,14.0,0.5920119263405412,6,62.0,0.2862212762587536,0,0.0,0.9282135955846483,0,8.0,0.7512933507839843,8,93.0,0.32068745354979283,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,27.0,0.5386921764991931,3,14.0,0.45297740402679854,1,20.0,0.7199815157004363,0,8.0,0.9173950757662593,3,35.0,0.0,0,0.0,1.0,3,10.0,0.48188247527684486,1,3.0,0.0005095497778445441,31,294.0
45.0,16,135.0,1.125,8.577542786922656,4,22.0,0.5738290265349475,3,44.0,0.3043885580250678,0,0.0,0.6353818458124731,0,8.0,0.9930149069547988,0,67.0,0.3823350793907984,0,8.0,0.7323950251010715,0,0.0,1.0,0,0.0,1.0,0,14.0,0.5799149433346515,0,3.0,0.629304828720794,1,25.0,0.8578575857809665,0,8.0,0.8931678467698632,3,58.0,0.5574076372491121,0,8.0,0.6842889825905181,4,27.0,0.3512528443362486,1,8.0,0.0,16,300.0
50.0,22,180.0,1.3235294117647058,9.147908025729588,4,19.0,0.5456941901764465,3,26.0,0.4760882231758068,2,3.0,0.14325745636132642,0,0.0,1.0,1,5.0,0.5666854928463199,0,4.0,0.907862931335877,0,0.0,1.0,0,0.0,0.955656266963874,3,6.0,0.47781962308050313,0,0.0,0.9139971201566728,1,30.0,0.6516467406406112,0,5.0,0.9283452906890456,3,73.0,0.7711684217285812,0,8.0,0.8843048377043097,4,24.0,0.36520202868518886,1,13.0,0.0,22,216.0
55.0,16,129.0,0.8486842105263158,8.547963292607873,2,10.0,0.5716941524563507,3,49.0,0.6073944501357377,0,1.0,0.30447508283254887,0,5.0,0.7546854816908518,1,5.0,0.44925074547218713,0,4.0,0.6234654409274778,0,0.0,1.0,0,0.0,0.9467701889283406,4,26.0,0.4807471629040165,0,0.0,0.9761255511993177,4,15.0,0.34053369636638214,0,5.0,0.7288913879536859,1,33.0,0.7102996169762638,0,0.0,0.8588832731619785,0,9.0,0.5726295497848396,1,26.0,0.5722959157857401,16,188.0
60.0,31,210.0,1.3125,7.778411742925255,4,23.0,0.5438582878933329,3,65.0,0.7207381955937213,0,8.0,0.7068052328788889,0,5.0,0.9134785522246477,6,27.0,0.29124251901475856,5,15.0,0.14056707253518025,0,0.0,1.0,0,0.0,0.8702633991456381,4,46.0,0.4688736883894048,0,0.0,0.8399764139990762,2,18.0,0.36515502972969255,4,18.0,0.41376648833829677,2,13.0,0.38910117263457367,0,0.0,0.8605966373995608,0,6.0,0.765940131787892,1,31.0,0.7992865792242054,31,275.0
65.0,53,384.0,2.1818181818181817,6.991113759821505,5,46.0,0.5393612211325325,1,31.0,0.6232386343962302,0,8.0,0.9358359751285243,0,0.0,0.8451030428845603,7,61.0,0.2584380559922831,9,55.0,0.0017896847482553845,0,0.0,1.0,1,1.0,0.0012990644049978822,4,66.0,0.4646744560867375,1,3.0,0.6282836041761761,3,20.0,0.3881696331949779,10,55.0,0.08290721938608513,8,36.0,0.2838746634910912,3,4.0,0.26304668472063886,0,6.0,0.8823906962879527,1,28.0,0.8070157375999756,53,420.0
