step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.483058230214131,0,0.0,0.4081271753699675,0,0.0
10.0,0,0.0,0.0,11.49853102836657,0,0.0,0.8436591549141167,0,0.0
15.0,0,0.0,0.0,9.179898733515012,0,0.0,0.6367314825962623,0,0.0
20.0,7,21.0,0.875,6.1320370381045874,7,21.0,0.3294710726421384,7,21.0
25.0,12,48.0,1.7142857142857142,5.833505115957074,12,48.0,0.3205229675998871,12,48.0
30.0,8,77.0,2.8518518518518516,5.910895720626428,8,77.0,0.3561357572620818,8,77.0
35.0,12,129.0,4.607142857142857,6.8967951560298895,12,129.0,0.328969932310864,12,129.0
40.0,17,190.0,5.0,4.828878775343834,17,190.0,0.19956908125774542,17,190.0
45.0,14,207.0,5.914285714285715,5.848604501375036,14,207.0,0.3930359777390795,14,207.0
50.0,6,100.0,2.7027027027027026,4.979030205998214,6,198.0,0.3017561947188523,6,198.0
55.0,15,141.0,3.357142857142857,5.361213103459761,15,169.0,0.2697571517178457,15,169.0
60.0,16,204.0,4.975609756097561,5.7831101732225365,16,215.0,0.2619707778870637,16,215.0
65.0,22,284.0,7.1,3.7408441104832875,22,295.0,0.18391141698250235,22,295.0
70.0,25,404.0,10.1,3.414511432688826,25,415.0,0.16919202331729177,25,415.0
75.0,32,550.0,11.956521739130435,1.962782101532058,32,561.0,0.10284905908664486,32,561.0
80.0,34,596.0,11.92,2.767370679593229,34,607.0,0.19796944164319527,34,607.0
85.0,35,574.0,10.62962962962963,2.956634816099361,35,665.0,0.1808645191137294,35,665.0
90.0,36,742.0,13.25,3.076819144875446,36,753.0,0.10372840914852831,36,753.0
95.0,40,940.0,15.932203389830509,2.7701804619972275,40,951.0,0.08854485543244711,40,951.0
100.0,46,1134.0,19.220338983050848,1.546682326732587,46,1145.0,0.06381589361394874,46,1145.0
105.0,44,1335.0,23.017241379310345,1.8756880708175745,44,1346.0,0.08562049327083171,44,1346.0
110.0,50,1572.0,23.818181818181817,1.2977793383654104,50,1583.0,0.04136880338888061,50,1583.0
115.0,55,1833.0,26.185714285714287,1.7658754745653282,55,1844.0,0.10861316707691777,55,1844.0
120.0,60,2119.0,31.16176470588235,1.3156843428926652,60,2130.0,0.10061318106162563,60,2130.0
125.0,61,2392.0,32.32432432432432,0.7674914724144867,61,2403.0,0.05555580722775603,61,2403.0
130.0,68,2714.0,34.794871794871796,0.7609192777486558,68,2725.0,0.023114599750959,68,2725.0
135.0,72,3070.0,37.4390243902439,1.118001432238722,72,3081.0,0.042043517908337755,72,3081.0
140.0,74,3276.0,39.0,0.7290842057215994,74,3278.0,0.021754524148899727,74,3278.0
145.0,74,2870.0,33.372093023255815,0.7121304609702415,74,3482.0,0.020429577550122414,74,3482.0
150.0,60,2607.0,29.625,2.248502442714367,60,3334.0,0.07655616362563362,60,3334.0
155.0,52,2569.0,29.528735632183906,3.766990683194161,52,3334.0,0.1586237961588884,52,3334.0
160.0,43,2397.0,29.9625,2.775228127783262,43,3225.0,0.11488783524059909,43,3225.0
165.0,44,1625.0,20.3125,2.6555799185108464,44,3224.0,0.12233207948687211,44,3224.0
170.0,43,1131.0,14.1375,3.0389287265251013,43,2842.0,0.1201874672709174,43,2842.0
175.0,38,746.0,9.325,2.5839649663885926,38,2982.0,0.10614922691129332,38,2982.0
180.0,41,574.0,7.265822784810126,2.130602548741847,41,3152.0,0.09531623551267729,41,3152.0
185.0,57,817.0,9.179775280898877,1.8507953210689654,57,3397.0,0.07770088177500281,57,3397.0
