step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.06519850830858,0,0.0,0.3863706682487445,0,0.0
10.0,0,0.0,0.0,11.363711558825454,0,0.0,0.8485354152478953,0,0.0
15.0,0,0.0,0.0,9.20497283839741,0,0.0,0.6767561806769772,0,0.0
20.0,4,7.0,0.2916666666666667,5.375202572414028,4,7.0,0.3783567220152329,4,7.0
25.0,14,51.0,1.8214285714285714,5.345319606215134,14,51.0,0.3332270624125705,14,51.0
30.0,16,116.0,4.142857142857143,4.1051588727961095,16,116.0,0.2734091442146982,16,116.0
35.0,16,168.0,5.793103448275862,3.618940162681869,16,168.0,0.25943499920162744,16,168.0
40.0,18,169.0,4.225,3.8223428096877554,18,204.0,0.23196530835390095,18,204.0
45.0,15,240.0,5.714285714285714,6.890091796275765,15,240.0,0.3752156178053203,15,240.0
50.0,18,263.0,6.116279069767442,5.157871597300386,18,263.0,0.28027759482007136,18,263.0
55.0,18,148.0,3.2888888888888888,3.3222885574544616,18,285.0,0.15582679684829226,18,285.0
60.0,16,216.0,5.142857142857143,5.811784509349741,16,249.0,0.29957490415628035,16,249.0
65.0,18,249.0,5.1875,4.597970338663739,18,282.0,0.20399706609422796,18,282.0
70.0,26,330.0,7.5,4.325049044841706,26,363.0,0.21071971683286161,26,363.0
75.0,30,466.0,9.708333333333334,2.5415768410313513,30,499.0,0.10423610359935041,30,499.0
80.0,30,504.0,9.50943396226415,3.842129844720841,30,537.0,0.21537614041317515,30,537.0
85.0,32,541.0,10.607843137254902,3.3395846081841762,32,600.0,0.17100141090186594,32,600.0
90.0,34,703.0,13.018518518518519,3.5255980831362166,34,736.0,0.09217762971202893,34,736.0
95.0,37,828.0,14.785714285714286,3.010344447064129,37,842.0,0.09452124960934119,37,842.0
100.0,34,712.0,12.491228070175438,2.7463268769266436,34,910.0,0.10216143084887973,34,910.0
105.0,26,749.0,13.375,3.8958389363230634,26,909.0,0.15105982313733948,26,909.0
110.0,29,749.0,12.483333333333333,2.940865817930998,29,918.0,0.10699038299354584,29,918.0
115.0,28,388.0,6.258064516129032,3.096357016497641,28,942.0,0.1615141469607671,28,942.0
120.0,27,230.0,3.8333333333333335,4.085423612137037,27,767.0,0.17980893737133247,27,767.0
125.0,23,257.0,3.953846153846154,4.043364605400572,23,808.0,0.18774371661430247,23,808.0
130.0,25,237.0,3.761904761904762,3.094621508190299,25,852.0,0.14838779209300582,25,852.0
135.0,24,271.0,4.234375,3.711989944092314,24,828.0,0.15289349501627397,24,828.0
140.0,28,375.0,5.681818181818182,3.11327427232728,28,852.0,0.1352285857889797,28,852.0
145.0,40,408.0,6.0,2.442456543691319,40,862.0,0.08349555029508898,40,862.0
150.0,34,503.0,7.185714285714286,3.6746255252861886,34,838.0,0.16171366742483037,34,838.0
155.0,32,471.0,6.826086956521739,3.4887166248687276,32,876.0,0.18268192450395562,32,876.0
160.0,33,437.0,6.242857142857143,2.72583664690805,33,930.0,0.14560821757669587,33,930.0
165.0,43,631.0,8.76388888888889,2.6934826375063587,43,1039.0,0.07707382651080324,43,1039.0
170.0,50,780.0,10.684931506849315,2.1544513315589993,50,1189.0,0.050698994452408205,50,1189.0
175.0,52,909.0,12.985714285714286,2.2625319765342096,52,1342.0,0.07942396925146537,52,1342.0
180.0,57,1180.0,16.857142857142858,1.5969499059725731,57,1589.0,0.021953914501556343,57,1589.0
185.0,58,1382.0,17.275,1.7159911715451581,58,1757.0,0.06940509244021037,58,1757.0
190.0,53,1227.0,15.73076923076923,2.227973763815424,53,1922.0,0.11754519779008084,53,1922.0
195.0,50,1162.0,14.345679012345679,2.986088084424526,50,1862.0,0.11543066463809122,50,1862.0
200.0,51,1137.0,13.698795180722891,2.0569077540840954,51,2073.0,0.06569590398564788,51,2073.0
205.0,51,1329.0,16.82278481012658,1.7951051527733553,51,2322.0,0.06936351844498763,51,2322.0
210.0,56,1594.0,20.17721518987342,1.7218428334242308,56,2592.0,0.07226939186687269,56,2592.0
215.0,61,1773.0,23.025974025974026,0.7305780763890917,61,2705.0,0.02907680839580427,61,2705.0
220.0,59,1492.0,17.761904761904763,1.3565236543227863,59,2757.0,0.06094665849732818,59,2757.0
225.0,55,1227.0,14.267441860465116,2.8736325236874807,55,2673.0,0.11438314635164477,55,2673.0
230.0,50,1076.0,12.658823529411764,3.277613853090928,50,2676.0,0.12404568275491197,50,2676.0
235.0,50,940.0,11.325301204819278,2.6989242579040558,50,2632.0,0.09536366060085735,50,2632.0
240.0,44,837.0,10.594936708860759,2.72728475006552,44,2634.0,0.12952094854844035,44,2634.0
245.0,41,741.0,9.379746835443038,2.963540393900375,41,2479.0,0.12447923373998299,41,2479.0
250.0,42,643.0,8.0375,2.2799420523052345,42,2582.0,0.09212213359846151,42,2582.0
255.0,40,451.0,5.433734939759036,2.394569484637534,40,2674.0,0.11014621492256128,40,2674.0
260.0,51,654.0,7.517241379310345,2.652702609702129,51,2828.0,0.11082786022359972,51,2828.0
265.0,61,878.0,9.755555555555556,1.8766324496810909,61,2927.0,0.08319708632838145,61,2927.0
270.0,59,908.0,10.55813953488372,1.1453318588790262,59,2977.0,0.048125743177245155,59,2977.0
275.0,62,975.0,10.833333333333334,2.124416861394658,62,2885.0,0.05448194770141958,62,2885.0
280.0,59,1045.0,12.011494252873563,2.1093003655750335,59,2995.0,0.08237717467357632,59,2995.0
285.0,46,862.0,10.512195121951219,1.9197485923072626,46,2981.0,0.07412814188187987,46,2981.0
290.0,43,861.0,10.011627906976743,2.691947942289389,43,2831.0,0.09797702827979446,43,2831.0
295.0,43,864.0,9.6,3.555277938626037,43,2716.0,0.14588976114412328,43,2716.0
300.0,38,725.0,8.430232558139535,2.971520140855448,38,2701.0,0.15291078151631932,38,2701.0
305.0,45,592.0,6.883720930232558,2.43932039490483,45,2781.0,0.12126222686424305,45,2781.0
310.0,60,862.0,9.795454545454545,2.177463286948106,60,2845.0,0.07364731025010747,60,2845.0
315.0,66,1103.0,12.534090909090908,1.8037663848138656,66,2932.0,0.051025441648987646,66,2932.0
320.0,62,1096.0,12.894117647058824,1.6897087194695233,62,2930.0,0.04948183547235382,62,2930.0
325.0,65,1160.0,13.181818181818182,1.992032616176184,65,2757.0,0.049243899190268635,65,2757.0
330.0,54,1094.0,12.155555555555555,2.2820635968106364,54,2861.0,0.10325179856253956,54,2861.0
335.0,46,850.0,9.770114942528735,2.689952061427891,46,2946.0,0.14831211915852718,46,2946.0
340.0,47,856.0,9.953488372093023,2.5342013385414925,47,2713.0,0.08894043506241248,47,2713.0
345.0,47,740.0,8.409090909090908,2.122284838787753,47,2799.0,0.07782722475806396,47,2799.0
350.0,40,479.0,5.505747126436781,2.179093545062978,40,2874.0,0.09911851122045842,40,2874.0
355.0,54,720.0,8.181818181818182,2.4395518083891403,54,2930.0,0.0833238494397374,54,2930.0
360.0,65,960.0,10.666666666666666,1.407057201514734,65,2992.0,0.023349392925326833,65,2992.0
365.0,62,989.0,10.634408602150538,1.6267943591389424,62,3063.0,0.053812276851077465,62,3063.0
370.0,60,1088.0,11.826086956521738,2.70152964687569,60,2964.0,0.10134196351876468,60,2964.0
375.0,57,1077.0,11.966666666666667,2.1753693979964477,57,3056.0,0.0766134052054498,57,3056.0
380.0,48,880.0,10.232558139534884,1.7637801138641762,48,3087.0,0.07676288226978425,48,3087.0
385.0,48,921.0,10.709302325581396,2.7006743431932305,48,2950.0,0.11400438729090832,48,2950.0
390.0,44,910.0,10.459770114942529,3.111664937245133,44,2880.0,0.1148465961902548,44,2880.0
395.0,43,795.0,9.352941176470589,2.4704900135848544,43,2889.0,0.0999487684607764,43,2889.0
400.0,46,620.0,6.888888888888889,2.4773569636035253,46,2905.0,0.10675732915551421,46,2905.0
405.0,56,876.0,9.842696629213483,2.941399859846086,56,2987.0,0.12572854603387354,56,2987.0
410.0,63,1104.0,12.266666666666667,2.004021295221178,63,3062.0,0.0686833124883973,63,3062.0
415.0,65,1093.0,12.563218390804598,1.348019088840026,65,3160.0,0.03367914130142715,65,3160.0
420.0,64,1172.0,13.318181818181818,2.2634442237933388,64,2881.0,0.06465159316244254,64,2881.0
425.0,57,1079.0,12.402298850574713,2.1825956563513165,57,3025.0,0.09170182253531149,57,3025.0
430.0,50,843.0,9.91764705882353,1.891311127012939,50,3184.0,0.07867356161804431,50,3184.0
435.0,60,1123.0,12.761363636363637,2.164519792144974,60,3309.0,0.057893988714042624,60,3309.0
440.0,65,1346.0,14.630434782608695,2.2402679035007984,65,3441.0,0.07924005789256088,65,3441.0
445.0,60,1235.0,14.195402298850574,1.7246582689607064,60,3572.0,0.084939702313406,60,3572.0
450.0,60,1187.0,13.488636363636363,1.932701744227318,60,3379.0,0.043916631851489245,60,3379.0
455.0,58,1095.0,12.303370786516854,2.1167021614787216,58,3452.0,0.07418406846984303,58,3452.0
460.0,45,813.0,9.678571428571429,2.2930421603829623,45,3473.0,0.10202978112012466,45,3473.0
465.0,44,823.0,10.036585365853659,2.4904399329192524,44,3093.0,0.08257504091986229,44,3093.0
470.0,44,796.0,9.149425287356323,3.025212327425053,44,2995.0,0.10371335053971022,44,2995.0
475.0,42,784.0,9.116279069767442,2.9205011295117584,42,2936.0,0.15921698156142197,42,2936.0
480.0,44,816.0,9.488372093023257,2.761771574938824,44,2986.0,0.15709436665858986,44,2986.0
485.0,49,907.0,10.306818181818182,2.511422974898591,49,2748.0,0.08800285301436203,49,2748.0
490.0,48,857.0,9.629213483146067,2.21317372337732,48,2815.0,0.08839647314663403,48,2815.0
495.0,43,532.0,6.045454545454546,2.3083062723932115,43,2821.0,0.10896300033209812,43,2821.0
500.0,54,778.0,8.741573033707866,2.2175508809560456,54,2863.0,0.07358771100801632,54,2863.0
505.0,70,1028.0,10.821052631578947,1.379889485600395,70,2958.0,0.019681032006742292,70,2958.0
510.0,65,1079.0,11.47872340425532,1.8593587330046775,65,3016.0,0.064798980782873,65,3016.0
515.0,63,1198.0,13.021739130434783,2.6264071329220187,63,3016.0,0.12215391768387174,63,3016.0
520.0,62,1265.0,13.75,2.587546246112838,62,2957.0,0.08818154090078766,62,2957.0
