step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.75494991721388,0,0.0,0.9266924024097235,0,0.0,0.9234088185746857,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9184380989146047,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9249198365339353,0,0.0,0.9206868731403253,0,0.0,0.9197598177537556,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.928270997182949,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.148533165529884,0,0.0,0.9354772271829522,0,0.0,0.9650079607731383,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9595124746221175,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964656766108057,0,0.0,0.9639454011963668,0,0.0,0.9620659265021003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8809599832962675,0,0.0,1.0,0,0.0
15.0,3,5.0,0.10416666666666667,11.524845563729675,1,2.0,0.7705642493803655,0,0.0,0.9696832004661031,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7620214578225113,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9590452006881052,0,0.0,0.9550875177379388,0,0.0,0.752703221194367,0,0.0,0.9637416033896559,0,0.0,0.9265781645854718,0,0.0,0.9035187878842679,1,2.0,0.6951533106506008,0,0.0,1.0,3,5.0
20.0,11,40.0,0.7142857142857143,10.199829092670038,3,13.0,0.6914801483127012,0,0.0,0.9594437137236178,0,0.0,1.0,0,0.0,1.0,3,8.0,0.443476892548295,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9500058039254801,0,0.0,0.9578159159606738,3,8.0,0.6398163327413184,0,0.0,0.9587378876740766,0,0.0,0.9486618339445153,0,0.0,0.9598850638527666,2,11.0,0.4809865045580037,0,0.0,1.0,11,40.0
25.0,18,94.0,1.3055555555555556,7.974664959446102,2,8.0,0.6074077853269932,1,1.0,0.5305617417675095,0,0.0,0.9265781645854718,0,0.0,1.0,5,28.0,0.3452894226235083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6613227628042102,0,0.0,0.9586466441091234,5,27.0,0.5148151926404418,0,0.0,0.6007886103221406,0,0.0,0.9558029968088124,0,0.0,0.7559535373573134,4,29.0,0.40275985148639715,0,0.0,1.0,18,94.0
30.0,36,216.0,2.4545454545454546,6.729769677602669,3,7.0,0.624173327485454,3,20.0,0.5255210682304726,0,0.0,0.8153754767222496,0,0.0,1.0,7,58.0,0.2884827568323716,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,11.0,0.4416830668340554,0,0.0,0.9460353618442411,7,57.0,0.4224923426378067,3,7.0,0.001652442888930363,0,0.0,1.0,3,6.0,0.5186414611699217,7,59.0,0.36682154854992893,0,0.0,1.0,36,225.0
35.0,46,385.0,3.701923076923077,5.988349649858234,3,21.0,0.5559930091473975,5,40.0,0.6694053293150288,1,2.0,0.4775783153467848,0,0.0,1.0,9,98.0,0.23218511462549182,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,32.0,0.36901555830576693,0,0.0,0.903645516940545,9,97.0,0.2262964471927489,3,22.0,0.0,0,0.0,1.0,4,23.0,0.309463248458034,7,58.0,0.38244492991643136,0,0.0,1.0,46,393.0
40.0,50,478.0,3.9833333333333334,5.658942166269745,7,50.0,0.48562679686112514,7,61.0,0.5339438867698878,2,10.0,0.17973298308321242,0,0.0,1.0,9,101.0,0.26156673503600986,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,7,64.0,0.395833310670612,1,3.0,0.6823884464248281,11,148.0,0.21512182932929733,1,12.0,0.0,0,0.0,1.0,4,24.0,0.04882239199679503,1,46.0,0.5140700722874724,0,8.0,0.6507965639256712,50,527.0
45.0,43,478.0,3.734375,5.486277266779252,8,88.0,0.3886593525005913,7,65.0,0.29110985280473917,3,23.0,3.898297108579103e-05,0,8.0,0.6504092796574892,1,82.0,0.30209027270840233,0,8.0,0.7727519263283592,0,0.0,1.0,0,0.0,1.0,7,69.0,0.37577423294723644,4,16.0,0.43164734354646184,12,205.0,0.12545844451310606,0,0.0,1.0,0,0.0,1.0,0,6.0,0.3222529240097322,1,10.0,0.4245452147199725,0,16.0,0.8542912789733415,43,596.0
50.0,37,400.0,2.7777777777777777,6.481161725021096,9,90.0,0.4019373401642397,5,68.0,0.32377312823383264,3,38.0,0.0,0,9.0,0.8904207109469617,0,9.0,0.6332260801103976,0,8.0,0.8452298315095063,0,0.0,1.0,0,0.0,1.0,0,43.0,0.3692380358453831,3,16.0,0.37413531722300647,13,208.0,0.12370137437512407,0,8.0,0.7723769182160385,0,8.0,0.7371456116260655,0,0.0,1.0,4,27.0,0.45645686585642364,0,16.0,0.7661469197253209,37,548.0
55.0,23,142.0,0.8875,7.526060993976683,1,75.0,0.4454771027312602,8,64.0,0.3018253587697308,1,13.0,0.0,0,9.0,0.5939047925100178,0,0.0,0.8919156900194753,0,8.0,0.8299581444077291,0,0.0,1.0,0,0.0,1.0,3,12.0,0.48976796108319565,0,6.0,0.5967192356789797,5,170.0,0.39363105471156995,0,12.0,0.8770450614379479,0,9.0,0.8964373237312672,0,8.0,0.7886827522268516,2,18.0,0.5468884597312507,3,13.0,0.33821934858568453,23,417.0
60.0,32,166.0,0.9431818181818182,7.51982059388622,4,34.0,0.5199653065029177,10,85.0,0.23894931933224708,0,5.0,0.8463245976966006,4,20.0,0.015063408697098515,2,10.0,0.6679762621427915,4,18.0,0.3554206564216947,0,8.0,0.6562838519136284,0,0.0,1.0,3,25.0,0.5871721524064963,0,0.0,0.918517440251247,0,69.0,0.6120674141181144,0,13.0,0.7490183161005323,0,1.0,0.904465297399086,0,8.0,0.8976567093901116,2,7.0,0.5890151886467836,3,18.0,0.12719671675392413,32,321.0
65.0,47,240.0,1.25,7.380864080775969,5,29.0,0.4091057070707933,6,89.0,0.339782125067532,0,6.0,0.9191251330737136,8,55.0,3.500380712956935e-05,4,24.0,0.5953363361888203,9,34.0,0.022294398127021782,0,8.0,0.970708647822438,0,0.0,1.0,3,48.0,0.6310719122796431,1,1.0,0.6735298948016643,0,16.0,0.7253006390767126,4,17.0,0.5277088743377377,0,0.0,0.8714070767779385,0,8.0,0.7043639662297853,4,21.0,0.43066572472317327,3,31.0,0.3064775563467813,47,387.0
70.0,53,334.0,1.67,6.148334084609736,6,38.0,0.36502370259773076,7,66.0,0.33462659509803594,0,1.0,0.8051776853153896,6,60.0,0.0,5,41.0,0.39731301131206537,2,39.0,0.128581099378032,1,17.0,0.5632220354749987,0,0.0,1.0,1,25.0,0.7664488572116054,2,11.0,0.5501790188796135,4,19.0,0.3540877554614063,9,53.0,0.4449729249789176,2,3.0,0.5918297183848235,2,4.0,0.10633793960654148,3,18.0,0.37442731556684666,3,46.0,0.0,53,441.0
75.0,62,394.0,1.8240740740740742,6.3291724399457125,9,66.0,0.411364026501881,11,108.0,0.45916092723141494,1,1.0,0.4230495417987001,0,37.0,0.6843053367022487,7,46.0,0.2851018001085375,0,14.0,0.48420590279616904,1,11.0,0.8251068138383207,0,8.0,0.7797430157352813,3,10.0,0.6523428770044243,4,34.0,0.4389484478144547,9,34.0,0.27098326479121343,10,78.0,0.27887557487916803,6,27.0,0.4130992475241663,0,3.0,0.2417938067086449,0,6.0,0.5694089786038193,1,24.0,0.5375767737031153,62,507.0
80.0,58,410.0,1.774891774891775,7.410232042300685,11,114.0,0.3411280653378309,12,120.0,0.43060672754244417,8,26.0,0.2507187575196429,0,6.0,0.8747756839479877,1,36.0,0.4365759503810342,0,17.0,0.7898611878248324,0,9.0,0.7484156574675128,0,9.0,0.9304988431108625,4,25.0,0.4934959743075169,4,29.0,0.6237184411867505,3,43.0,0.348137913673173,6,85.0,0.13456974657902154,9,69.0,0.25035562480470686,0,0.0,0.9672419567760935,0,8.0,0.8996276935424836,0,16.0,0.8442682881359255,58,612.0
85.0,66,510.0,2.0816326530612246,6.787196638068978,11,130.0,0.3504183590196631,7,105.0,0.284721643791419,8,66.0,1.2750184662821928e-05,0,6.0,0.7341650229037938,1,11.0,0.6459965726921741,0,16.0,0.9043784609567294,3,17.0,0.3263630934071204,0,9.0,0.4991885389076465,7,52.0,0.3154559511869611,0,18.0,0.6435265077914323,6,33.0,0.32616469044467916,13,81.0,0.16642307136585993,9,114.0,0.0,0,8.0,0.8128451848814564,1,11.0,0.6773318269380505,0,16.0,0.800143546056186,66,693.0
90.0,89,703.0,2.7142857142857144,5.746755623088968,4,127.0,0.42326955801010285,10,84.0,0.2755973314496705,8,106.0,0.0,4,17.0,0.31008454151614673,1,16.0,0.7637615028849905,0,8.0,0.7636729669277946,10,55.0,0.015682452088212624,6,27.0,0.008672235719787718,6,56.0,0.3448303339120141,5,25.0,0.4253264100476159,5,43.0,0.4801699289306351,13,147.0,0.3470407738679355,9,159.0,0.0,0,8.0,0.8359345268303184,4,19.0,0.624807740696977,4,20.0,0.49723915405947006,89,917.0
