step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.110566917459922,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9875576604161508,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.001484023317305,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.14839606150537546,0,0.0,1.0,0,0.0,0.8977711495612943,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.568138457145266,0,0.0,0.023212037258082,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.1616348504128082,0,0.0,1.0,0,0.0,0.9587925875950654,0,0.0,1.0,0,0.0,0.7936048351129814,0,0.0,0.95703838162963,0,0.0
20.0,0,0.0,0.0,6.486074769401344,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8319983188520226,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8546354660209298,0,0.0,0.5927381148380267,0,0.0
25.0,2,4.0,0.16666666666666666,7.705695593735567,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9262242146945348,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9410438822012077,0,0.0,1.0,0,0.0,0.4844056475200609,1,4.0,0.0,1,4.0
30.0,5,21.0,0.7,5.941081121017703,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.27589045147097707,0,0.0,1.0,0,0.0,1.0,1,1.0,0.06431687735624922,0,0.0,1.0,2,9.0,0.44694752514247943,1,9.0,0.48227934505981757,5,21.0
35.0,11,66.0,1.8333333333333333,5.40585587056386,1,2.0,0.22174991728475857,0,0.0,1.0,0,0.0,1.0,3,15.0,2.386663508905785e-05,0,0.0,1.0,0,0.0,1.0,3,15.0,0.3538352876614523,0,0.0,0.30246259859721164,3,20.0,0.22044873890767525,1,14.0,0.07568100609732094,11,66.0
40.0,16,136.0,3.4,4.497412204755851,2,11.0,8.518403399857127e-05,0,0.0,1.0,0,0.0,1.0,3,30.0,0.0,0,4.0,0.9953464776475153,0,0.0,1.0,4,32.0,0.010699684827117383,1,4.0,0.0,4,37.0,5.576771656198559e-05,2,22.0,0.0,16,140.0
45.0,14,186.0,4.043478260869565,5.251713147375959,2,21.0,0.0,0,0.0,1.0,0,0.0,0.9009068118500467,1,15.0,0.0,0,4.0,0.47515411738655633,0,0.0,0.9948251448653953,4,52.0,0.003251633202633726,1,9.0,0.0,4,57.0,0.0,2,32.0,0.3229735734784178,14,190.0
50.0,14,204.0,4.0,5.532312610968862,1,14.0,0.45971223880395157,0,0.0,1.0,0,0.0,0.8873513183548983,0,0.0,1.0,1,8.0,0.06902642027642024,0,0.0,0.7443789166988679,5,77.0,0.0447981581714405,1,14.0,0.0,3,52.0,0.0,3,43.0,0.24314616515968393,14,208.0
55.0,11,110.0,2.0,6.049634615898248,1,19.0,0.6359610890168034,0,0.0,1.0,0,0.0,0.9244529445915723,0,0.0,0.9206386419766502,2,17.0,1.556654624807665e-05,1,3.0,0.4914695498078869,3,31.0,0.24741369438866617,1,19.0,0.0,0,31.0,0.6918676954930878,3,25.0,0.2321566408112901,11,145.0
60.0,9,120.0,2.0689655172413794,6.954601551855197,1,24.0,0.6371888385385062,0,0.0,1.0,0,0.0,0.5154492974085413,0,4.0,0.9520959824150046,2,27.0,0.0,1,8.0,0.10805207670814411,0,0.0,0.7607796822499777,1,24.0,0.0,0,0.0,0.8950936618787952,3,40.0,0.22009589082700387,8,127.0
65.0,14,167.0,2.5692307692307694,6.423834532124182,1,29.0,0.47256268378493654,0,0.0,1.0,1,5.0,0.5241413543444174,1,5.0,0.1554883410502712,2,37.0,0.0,1,5.0,9.18374267034747e-06,1,3.0,0.00014639888365339926,1,29.0,0.0,0,2.0,0.8886508115563347,3,55.0,0.21071291595485514,11,170.0
70.0,13,213.0,3.0,6.562181391124327,1,34.0,0.014787285049357992,0,0.0,1.0,1,10.0,0.45318611148214316,2,13.0,0.00043045235250512535,2,59.0,0.6807927444911241,0,0.0,0.9816184536867445,1,8.0,0.0,1,34.0,0.0,0,4.0,0.9101103502574366,4,74.0,0.3060354456075473,12,236.0
