step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,9.323497519284631,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9876110833017981,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.125703871032746,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.11937900703119905,0,0.0,1.0,0,0.0,0.8608331420713144,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.653320483864214,0,0.0,0.03917696336180499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.15191666594000502,0,0.0,1.0,0,0.0,0.9417620143589249,0,0.0,1.0,0,0.0,0.9083328054771151,0,0.0,0.9335849313001002,0,0.0
20.0,0,0.0,0.0,6.94189221043525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6649208411233348,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8872403138334636,0,0.0,0.6766036758521835,0,0.0
25.0,3,3.0,0.125,7.028648585283317,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.0019252912762977989,0,0.0,1.0,0,0.0,0.8568896906179638,0,0.0,1.0,0,0.0,0.9058950871055595,1,1.0,0.021227953451873154,2,3.0
30.0,2,9.0,0.3,7.4722050785077805,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.8585781223703474,1,7.0,0.0,0,0.0,1.0,1,2.0,0.1783056478788254,0,0.0,1.0,0,0.0,0.9236324581063762,0,0.0,0.9151554699706184,2,11.0
35.0,5,19.0,0.5277777777777778,7.04269787098585,1,2.0,0.18504776702955997,0,0.0,1.0,0,0.0,1.0,1,3.0,0.4208375532301514,0,3.0,0.9870492154100851,0,0.0,1.0,3,16.0,0.36813099779447156,0,0.0,1.0,0,0.0,0.8971321290771461,0,0.0,1.0,5,24.0
40.0,9,54.0,1.35,6.400634217421013,2,11.0,0.00012900635781198626,0,0.0,1.0,0,0.0,1.0,3,13.0,0.11175348561247904,0,3.0,0.8771575912177398,0,0.0,0.9097872663493717,4,32.0,0.010283712872328283,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,9,59.0
45.0,9,99.0,2.152173913043478,6.622419749615461,2,21.0,0.0,0,0.0,1.0,0,0.0,0.9643732743057765,3,28.0,0.023080217568577508,0,0.0,0.972380709438748,0,0.0,1.0,4,52.0,0.0036800400440712665,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8383811060795242,9,101.0
50.0,11,153.0,3.0,6.162130477162577,2,31.0,0.32748745162890874,0,0.0,1.0,0,0.0,0.9899138513044642,4,47.0,1.3106724753986476e-05,0,0.0,0.7304754043638768,0,0.0,0.9256926721008337,5,77.0,0.13329110950322767,0,0.0,0.03321281050192975,0,0.0,1.0,0,0.0,0.7760425239871666,11,155.0
55.0,19,206.0,3.814814814814815,4.922574533199505,2,41.0,0.46152653425182777,0,0.0,1.0,0,0.0,0.8725886630115971,4,67.0,0.30931780278894755,1,3.0,0.0002056428334659236,0,0.0,0.8341238514951195,5,77.0,0.00022734228619235378,2,11.0,0.06511477178293403,0,0.0,1.0,1,4.0,0.32547307880827536,15,203.0
