step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,7.013015250799557,0,0.0,0.5193861051614954,0,0.0
10.0,0,0.0,0.0,11.800033989785675,0,0.0,0.8689546322040121,0,0.0
15.0,0,0.0,0.0,7.648215616282166,0,0.0,0.5357252097866722,0,0.0
20.0,4,13.0,0.5416666666666666,5.566429750658368,4,13.0,0.3817177738315543,4,13.0
25.0,14,55.0,1.9642857142857142,5.623793952916351,14,55.0,0.324425784868779,14,55.0
30.0,14,113.0,4.035714285714286,4.310770645912897,14,113.0,0.2678103927817817,14,113.0
35.0,16,158.0,5.642857142857143,3.207765274439326,16,158.0,0.23788675599114548,16,158.0
40.0,18,182.0,4.55,3.704719717561379,18,197.0,0.19485457545691856,18,197.0
45.0,16,258.0,6.142857142857143,7.012000554667504,16,258.0,0.3883560305689819,16,258.0
50.0,17,277.0,6.295454545454546,4.984359530541682,17,277.0,0.2596326578203881,17,277.0
55.0,19,150.0,3.3333333333333335,4.394936038015172,19,247.0,0.20434444977496588,19,247.0
60.0,16,209.0,4.976190476190476,5.672979141643724,16,249.0,0.2678311386260414,16,249.0
65.0,17,291.0,6.613636363636363,6.2582748582523005,17,291.0,0.2877004572084005,17,291.0
70.0,20,342.0,8.142857142857142,4.755350147198065,20,342.0,0.2220722325011293,20,342.0
75.0,16,344.0,7.644444444444445,4.205702007287584,16,394.0,0.22724855086991133,16,394.0
80.0,19,432.0,9.0,6.11496184627389,19,432.0,0.326255861222153,19,432.0
85.0,22,402.0,7.882352941176471,4.529517231995472,22,402.0,0.21706180206794629,22,402.0
90.0,25,383.0,7.979166666666667,3.4873716353038176,25,445.0,0.1453874725873864,25,445.0
95.0,28,516.0,10.75,4.495471565507358,28,516.0,0.18044891473981675,28,516.0
100.0,32,602.0,11.576923076923077,3.639458223951946,32,602.0,0.12043445499068216,32,602.0
105.0,24,518.0,10.36,4.177046794179405,24,676.0,0.2026767402738912,24,676.0
110.0,22,601.0,11.12962962962963,3.678544041568528,22,657.0,0.14253451852224103,22,657.0
115.0,29,570.0,9.827586206896552,4.305283142394126,29,626.0,0.22590291190565334,29,626.0
120.0,24,391.0,7.519230769230769,4.036412586173753,24,620.0,0.22795585053511475,24,620.0
125.0,30,531.0,9.482142857142858,3.255547914003686,30,587.0,0.0981463737819922,30,587.0
130.0,37,676.0,11.655172413793103,2.9272128579480587,37,702.0,0.10973137193089084,37,702.0
135.0,32,720.0,12.857142857142858,3.0743960776713886,32,828.0,0.11763861358963344,32,828.0
140.0,29,837.0,14.68421052631579,4.110671937160556,29,887.0,0.16613958733616588,29,887.0
145.0,41,878.0,14.161290322580646,2.433944217616306,41,928.0,0.08950091225210856,41,928.0
150.0,33,516.0,8.32258064516129,2.92301750016401,33,976.0,0.14973484922988958,33,976.0
155.0,30,400.0,6.451612903225806,4.766410476620686,30,816.0,0.2290547355159966,30,816.0
160.0,27,395.0,5.984848484848484,4.041081688601348,27,776.0,0.15555975539433292,27,776.0
165.0,30,492.0,7.6875,4.135161666377472,30,786.0,0.20711569171868272,30,786.0
170.0,24,436.0,6.8125,3.4444120741365936,24,812.0,0.14959228550060286,24,812.0
175.0,28,508.0,7.9375,4.083130806110645,28,861.0,0.17849017976198078,28,861.0
180.0,33,627.0,10.278688524590164,2.8583161456191943,33,914.0,0.10801133406272859,33,914.0
185.0,32,675.0,9.926470588235293,2.601727921867145,32,927.0,0.12377369875851578,32,927.0
190.0,30,753.0,11.073529411764707,4.238291465253884,30,985.0,0.22236433239768552,30,985.0
195.0,32,865.0,12.183098591549296,2.805955003546109,32,1075.0,0.10790503153082197,32,1075.0
200.0,36,915.0,12.887323943661972,3.045354443345983,36,1144.0,0.1304992822563791,36,1144.0
205.0,41,1041.0,14.458333333333334,3.3243696374395837,41,1266.0,0.13034641245154588,41,1266.0
210.0,42,1081.0,15.225352112676056,3.3214185476477356,42,1284.0,0.14018141669032563,42,1284.0
215.0,41,944.0,14.08955223880597,2.60576873327792,41,1300.0,0.1045416722006515,41,1300.0
220.0,54,1172.0,15.421052631578947,2.569935136204594,54,1376.0,0.07146328608385277,54,1376.0
225.0,51,1368.0,18.24,3.066208862557819,51,1533.0,0.13701167877219242,51,1533.0
230.0,47,1334.0,18.027027027027028,2.023670740923378,47,1688.0,0.068000530168789,47,1688.0
235.0,50,1341.0,17.192307692307693,2.592661962200561,50,1702.0,0.08666426065785633,50,1702.0
240.0,39,1351.0,17.776315789473685,2.7460441674510276,39,1831.0,0.11095442248360701,39,1831.0
245.0,37,1268.0,16.256410256410255,2.7509854901359247,37,1951.0,0.12706359678172152,37,1951.0
250.0,34,1296.0,17.05263157894737,2.8094590292724924,34,2004.0,0.11915905147134405,34,2004.0
255.0,40,1230.0,14.819277108433734,2.460141654337734,40,1886.0,0.09581237986835892,40,1886.0
260.0,43,556.0,6.698795180722891,2.961046561330702,43,1649.0,0.14401729804054136,43,1649.0
265.0,52,664.0,7.904761904761905,2.60923345760716,52,1563.0,0.08481138099520318,52,1563.0
270.0,58,873.0,10.518072289156626,1.7581271162367675,58,1705.0,0.056043036388622,58,1705.0
275.0,58,898.0,10.951219512195122,1.4406152264973362,58,1829.0,0.04945792551048999,58,1829.0
280.0,60,954.0,10.96551724137931,2.385558597944616,60,1860.0,0.07482930914063804,60,1860.0
285.0,51,984.0,11.576470588235294,2.258760290147713,51,2019.0,0.0733997467934076,51,2019.0
290.0,43,831.0,9.892857142857142,1.9899052863881432,43,2141.0,0.0849641503351826,43,2141.0
295.0,40,818.0,9.295454545454545,3.236769811196834,40,2105.0,0.14587447223323918,40,2105.0
300.0,42,942.0,10.466666666666667,3.5585035242349483,42,2164.0,0.14520816939247438,42,2164.0
305.0,49,1130.0,12.417582417582418,2.6626288786539165,49,2228.0,0.10991719436650296,49,2228.0
310.0,56,1210.0,13.595505617977528,1.931143742240819,56,2359.0,0.08298792387451868,56,2359.0
