step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.413779778901151,0,0.0,0.9430340153159106,0,0.0,0.9444362299078801,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477921708044786,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9546829848584708,0,0.0,0.9437810159808042,0,0.0,0.9535073277559072,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.944411372072286,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.481128037528824,0,0.0,0.9721839592064935,0,0.0,0.9742027579139159,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9759059060053933,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9748535325881847,0,0.0,0.9752982633927485,0,0.0,0.9004124616398623,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9730551103161735,0,0.0,1.0,0,0.0
15.0,4,6.0,0.15,10.921357336759433,1,1.0,0.7559453013670699,0,0.0,0.9465331207962252,0,0.0,1.0,0,0.0,1.0,1,1.0,0.573576199811613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9662659174045833,0,0.0,0.9481406514275319,1,3.0,0.6917962505345102,0,0.0,0.9583214246737228,0,0.0,0.9546829848584708,0,0.0,0.9806471993658736,1,1.0,0.6612691840871172,0,0.0,1.0,4,6.0
20.0,6,24.0,0.42857142857142855,10.532900127283398,2,9.0,0.6288650948076351,0,0.0,0.955069241892159,0,0.0,1.0,0,0.0,1.0,1,1.0,0.775071394083855,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9537229948872235,0,0.0,0.9741216198192424,3,14.0,0.6803886077468904,0,0.0,0.9516405762309831,0,0.0,0.970250808443747,0,0.0,0.9281496804249695,0,0.0,0.7544965592380234,0,0.0,1.0,6,24.0
25.0,4,15.0,0.20833333333333334,10.682589725799893,2,7.0,0.570075207847256,0,0.0,0.9639523241195217,0,0.0,0.949760230630606,0,0.0,1.0,0,0.0,0.8562061954979345,0,8.0,0.80872196317557,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9505022778419726,0,0.0,0.9424322123565236,2,8.0,0.6069136642043799,0,0.0,0.9696331915194822,0,0.0,0.9795761650846451,0,0.0,0.9658489625170147,0,0.0,0.8579114050947287,0,6.0,0.896183193828962,4,29.0
30.0,4,11.0,0.1375,11.387016422715714,2,6.0,0.6199725335687967,0,8.0,0.8927174680747344,0,0.0,0.942663830882945,0,0.0,0.923641787736257,0,0.0,0.9408222879505455,0,8.0,0.9334824829807332,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9678502653492085,0,0.0,0.9545386164075408,2,5.0,0.4980207879813732,0,8.0,0.7623605456871738,0,0.0,0.9630863050770062,0,0.0,0.9505423063743333,0,0.0,0.9601666655370797,0,6.0,0.9539403743414483,4,41.0
35.0,7,40.0,0.4166666666666667,11.858605749097613,3,19.0,0.5654765184451488,0,8.0,0.9405082059940972,0,0.0,0.949575923013704,0,0.0,0.9513899781198325,0,0.0,0.920747332288923,0,0.0,0.9013141158630648,0,0.0,0.9438925713883932,0,0.0,1.0,0,0.0,0.9495218673818482,0,0.0,0.927647513836173,4,21.0,0.449678399475443,0,8.0,0.9491054332485075,0,0.0,0.951016158580981,0,0.0,0.9479136375864414,0,0.0,0.928771935635242,0,0.0,0.9505580929186838,7,56.0
40.0,8,34.0,0.30357142857142855,10.387366848109277,3,15.0,0.5415188264982999,0,0.0,0.715339881066768,0,0.0,0.9255378017085785,0,0.0,0.9210244805840304,0,0.0,0.9557658242509077,0,0.0,0.9612349456984206,0,0.0,0.9461861528231174,0,0.0,0.9329477519425614,0,0.0,0.9673551090765615,0,0.0,0.931086862118309,3,17.0,0.500415653851039,0,0.0,0.7477871342520792,0,0.0,0.9499711597325375,0,0.0,0.9514300636457245,0,0.0,0.9502709502581995,2,2.0,0.6192862395964487,8,34.0
45.0,9,37.0,0.30833333333333335,10.030707690237685,1,11.0,0.5851128339414796,2,9.0,0.5498938923797647,0,0.0,0.8851407702953697,0,0.0,0.9571169887306917,0,0.0,0.9637644680361701,0,0.0,0.9138525569975702,0,0.0,0.7797732106728225,0,0.0,0.9391000191927079,0,0.0,0.903851887205181,0,0.0,0.9280409807923402,3,20.0,0.5108986260435691,1,3.0,0.3440558338714495,0,0.0,0.8813364320211367,0,0.0,0.9702632982985048,0,8.0,0.8104145543096903,2,8.0,0.5667758682091547,9,59.0
50.0,18,93.0,0.6888888888888889,9.764861449627093,2,15.0,0.5864417500147449,5,27.0,0.391490329109838,1,1.0,0.4738905092634862,0,0.0,0.9538043386249299,1,1.0,0.7117267723265415,0,8.0,0.7873266648081291,1,4.0,0.7978454127650597,0,0.0,0.8855857608199047,0,0.0,0.9277251892451962,0,0.0,0.9551931871863304,3,35.0,0.5695687547108452,3,16.0,0.0003834163539000671,0,0.0,0.8998268997660955,0,0.0,0.9187209094974245,0,8.0,0.8361118022810757,2,2.0,0.427461768659386,18,117.0
55.0,27,153.0,1.0132450331125828,8.305828010976049,3,13.0,0.5442388644203372,5,26.0,0.3749950278568299,2,11.0,0.3742604031697142,0,3.0,0.8441790255244825,2,7.0,0.5965212502641682,0,8.0,0.878219031259882,1,9.0,0.4406590214802077,0,0.0,0.9618936945907933,1,2.0,0.6364502989273617,0,0.0,0.9635818829346253,6,55.0,0.5464453285337736,1,8.0,0.0,0,0.0,0.5137208774657531,0,0.0,0.9549469591143619,2,8.0,0.6845631662187652,4,14.0,0.16543243021671133,27,164.0
60.0,32,178.0,1.1265822784810127,7.6412474685277525,2,13.0,0.5107284608804713,0,21.0,0.6173235102990003,4,30.0,0.22045224103871167,0,3.0,0.90381278539123,4,22.0,0.5311834477021694,1,2.0,0.5961513131420098,1,4.0,0.6465352975957651,0,0.0,0.6536667486480333,3,12.0,0.4212577049837633,0,0.0,0.8934737462681935,7,52.0,0.24860324023087516,0,8.0,0.7271182973221693,3,11.0,0.3091388088396326,0,0.0,0.8884187790977864,4,24.0,0.5279595203094052,3,21.0,0.40452117878660515,32,223.0
65.0,34,189.0,1.0988372093023255,8.15764180985367,5,30.0,0.47908577497062765,0,8.0,0.8989466119816683,4,31.0,0.3480129564952435,1,1.0,0.6759872912570793,4,21.0,0.5113880608665087,1,7.0,0.0,0,0.0,0.052281975854290806,1,4.0,0.3518440784323577,5,31.0,0.3714775693390948,0,0.0,0.9236577037723704,7,58.0,0.2362391371253927,0,12.0,0.830278195803142,3,26.0,0.0,0,0.0,0.9265460262547606,3,20.0,0.3541657890004882,0,10.0,0.8338755380793456,34,259.0
70.0,33,198.0,1.0702702702702702,8.197803547167194,5,31.0,0.4943426486494004,1,1.0,0.7713693680266568,0,10.0,0.7498076274964838,3,11.0,0.3634021036215696,2,13.0,0.4041022616554727,1,20.0,0.5547754941409762,3,21.0,0.4229289036002708,3,18.0,0.13830043657754582,5,30.0,0.42233994096096483,0,0.0,0.7561813274766888,7,61.0,0.360308210887872,0,12.0,0.8708306982561969,1,11.0,0.0,1,1.0,0.7093817102724098,1,11.0,0.5430769627796529,0,16.0,0.6416653108177377,33,267.0
75.0,33,204.0,1.108695652173913,8.187067376713394,2,22.0,0.5414140630466088,3,10.0,0.5300103745768219,0,12.0,0.6604036036142689,5,32.0,0.0089499741879434,5,27.0,0.32474980923946917,0,8.0,0.9086543862206438,3,36.0,0.6276729789339351,2,12.0,0.00019632903890014775,0,16.0,0.6435264784634602,2,4.0,0.5669881949053059,7,75.0,0.4177833905783099,0,8.0,0.742182524863718,0,8.0,0.7691489002767443,3,8.0,0.20674114832289872,1,9.0,0.6898854821425597,0,5.0,0.8512625984634746,33,292.0
80.0,35,230.0,1.1979166666666667,8.40119686613347,4,22.0,0.5650486848819286,4,28.0,0.3793296945140846,3,21.0,0.3592522163040547,4,32.0,2.3059687012202543e-05,3,27.0,0.39029747046332613,0,4.0,0.8454666730922173,3,47.0,0.5850501470395877,0,0.0,1.0,0,0.0,0.9148410083491448,3,15.0,0.3946009280047497,4,63.0,0.5716489473289534,2,4.0,0.1588135371183495,0,8.0,0.8905886602664155,5,31.0,7.493633991986775e-05,0,8.0,0.7296899032884129,0,5.0,0.7842347353045936,35,315.0
85.0,39,264.0,1.3333333333333333,8.039197852607256,3,18.0,0.5291812961880382,4,24.0,0.41110380343505837,5,36.0,0.15393370326561587,0,7.0,0.407426493348166,3,20.0,0.45324437330471923,0,4.0,0.8891174025381011,3,62.0,0.7167981962544776,0,8.0,0.7828215390472711,0,0.0,0.6864101501837387,3,15.0,0.4818585182580706,6,52.0,0.5508429900666051,3,17.0,0.17178846848462503,0,7.0,0.8288581562442824,3,29.0,0.0,2,13.0,0.7302545554656896,4,14.0,0.35475811559306175,39,326.0
