step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.120472229262852,0,0.0,0.9821748449946647,0,0.0,0.9810683529588666,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9840613169982837,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823638605823974,0,0.0,0.9850679080266181,0,0.0,0.9825558119991025,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9826871596411622,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.409257289182815,0,0.0,0.9654631987393818,0,0.0,0.9714388381115511,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9436161309324735,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9736602572625217,0,0.0,0.9756593597003949,0,0.0,0.904805471762839,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9720845328255222,0,0.0,1.0,0,0.0
15.0,4,8.0,0.2,10.943167450840035,1,2.0,0.7668700429864354,0,0.0,0.9463518660710037,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5916912325784729,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9167496925125256,0,0.0,0.9154737888935264,1,2.0,0.7050077555247943,0,0.0,0.9330101848355111,0,0.0,0.9400007879429323,0,0.0,0.9850679080266181,1,2.0,0.6368631139988554,0,0.0,1.0,4,8.0
20.0,9,45.0,0.8035714285714286,10.157676642823516,2,11.0,0.6338212878744297,0,0.0,0.954135124852102,0,0.0,1.0,0,0.0,1.0,2,11.0,0.5098239948107042,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9487139009544879,0,0.0,0.9554321344012848,2,11.0,0.6864950914288641,0,0.0,0.9389149330521604,0,0.0,0.9691169510044412,0,0.0,0.9661963096459101,3,12.0,0.5546655629424945,0,0.0,1.0,9,45.0
25.0,13,75.0,1.0416666666666667,9.455550757747254,4,31.0,0.5427020451239714,0,0.0,0.9689744250784561,0,0.0,0.9400007879429323,0,0.0,0.9850679080266181,3,8.0,0.48947579624402326,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9867058211817946,0,0.0,0.963697120887639,4,28.0,0.5859703310687056,0,0.0,0.8769035818011371,0,0.0,0.9303698824449474,0,0.0,0.9409243963383386,2,8.0,0.5457221919745052,0,0.0,0.9707536654806472,13,75.0
30.0,13,113.0,1.4125,10.000919782289406,6,58.0,0.42186406048793035,0,0.0,0.9369953442156381,0,0.0,0.9538100236844235,0,0.0,0.9647809630009301,0,0.0,0.9517242137788567,0,8.0,0.7686389867721976,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9867908177052448,0,0.0,0.939584028251407,7,55.0,0.4374318445708857,0,0.0,0.893045984705431,0,0.0,0.9635453684931221,0,0.0,0.9466925894917568,0,0.0,0.8116917700192374,0,8.0,0.8670779774712548,13,129.0
35.0,15,148.0,1.5416666666666667,10.183198874409532,7,57.0,0.411235773041553,0,0.0,0.9608657985646092,0,0.0,0.9367865929577146,0,0.0,0.9354703555835032,0,0.0,0.93870197653597,0,9.0,0.9151453171354448,0,0.0,0.9400007879429323,0,0.0,0.9680949958374818,0,0.0,0.9312251008975005,0,0.0,0.9812346849796285,8,91.0,0.3415578522634221,0,0.0,0.9377566578176579,0,0.0,0.9490858110605039,0,0.0,0.9724256105852508,0,0.0,0.9348491123644916,0,8.0,0.9006673430338018,15,165.0
40.0,12,103.0,0.9196428571428571,9.474795226716761,3,48.0,0.47188507401105756,0,8.0,0.8449113704699521,0,0.0,0.9382303257313618,0,0.0,0.9305099215452622,0,0.0,0.9635425173750687,0,9.0,0.6761536535542009,0,0.0,0.9790996195676405,0,0.0,0.9756436545726488,0,0.0,0.9530035690138565,0,0.0,0.9575922461719821,9,88.0,0.2439836784810269,0,0.0,0.9834436084163704,0,0.0,0.943230150598203,0,0.0,0.9550690183305176,0,0.0,0.6568165001932987,0,8.0,0.7435424883574046,12,161.0
45.0,17,76.0,0.6333333333333333,9.113436710084189,5,37.0,0.4776245038811145,0,8.0,0.8879702474634765,0,0.0,0.9677780605569725,0,0.0,0.9122687354197964,0,0.0,0.961579851814124,2,4.0,0.5232033198095553,0,0.0,0.9780411631347308,0,0.0,0.9332539026856312,0,0.0,0.9644129321760138,0,0.0,0.9736057570432938,2,58.0,0.31980661046219644,0,8.0,0.865623611751672,0,0.0,0.9763310402375004,0,0.0,0.9563219199786327,3,12.0,0.46335404787245144,5,23.0,0.44103549269178693,17,150.0
