step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,96070328_stopped,96070328_accumulated_waiting_time,96070328_average_speed,GS_189331900_stopped,GS_189331900_accumulated_waiting_time,GS_189331900_average_speed,GS_249180260_stopped,GS_249180260_accumulated_waiting_time,GS_249180260_average_speed,GS_535221878_stopped,GS_535221878_accumulated_waiting_time,GS_535221878_average_speed,GS_cluster_1225347516_1225347532_1561447083_535188960_stopped,GS_cluster_1225347516_1225347532_1561447083_535188960_accumulated_waiting_time,GS_cluster_1225347516_1225347532_1561447083_535188960_average_speed,GS_cluster_1227171577_1227171582_536673959_96034844_stopped,GS_cluster_1227171577_1227171582_536673959_96034844_accumulated_waiting_time,GS_cluster_1227171577_1227171582_536673959_96034844_average_speed,GS_cluster_21754742_387497043_410375954_428968458_stopped,GS_cluster_21754742_387497043_410375954_428968458_accumulated_waiting_time,GS_cluster_21754742_387497043_410375954_428968458_average_speed,GS_cluster_2269908002_2270839096_2270839097_2270839098_stopped,GS_cluster_2269908002_2270839096_2270839097_2270839098_accumulated_waiting_time,GS_cluster_2269908002_2270839096_2270839097_2270839098_average_speed,cluster_2268730746_2268730747_23742909_471884876_stopped,cluster_2268730746_2268730747_23742909_471884876_accumulated_waiting_time,cluster_2268730746_2268730747_23742909_471884876_average_speed,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_stopped,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_accumulated_waiting_time,joinedS_26769590_cluster_31150594_534972405_535188976_535189041_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,8.763587252488083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9639356705403138,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,6.701917177696696,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.47647884115205,0,0.0,1.0,0,0.0,0.8981853090489994,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.44505410097031,0,0.0,0.0577757219330461,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.1510359464980025,0,0.0,1.0,0,0.0,0.874628489129027,0,0.0,1.0,0,0.0,0.9398206467575838,0,0.0,0.9509998819733285,0,0.0
20.0,1,1.0,0.05555555555555555,6.561856390054334,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7718252603391612,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7891064693844351,1,1.0,0.5890867963392675,1,1.0
25.0,5,12.0,0.5,5.950032765825004,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.007715321356337291,0,0.0,1.0,0,0.0,0.8871702829905076,0,0.0,1.0,1,3.0,0.4554785723492514,3,9.0,0.003652676784359559,4,12.0
30.0,7,43.0,1.4333333333333333,5.392730623151471,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.0,0,0.0,1.0,1,1.0,0.12104968239752793,0,0.0,1.0,2,13.0,0.4513594587192054,3,24.0,0.22492936008308478,7,43.0
35.0,10,77.0,2.138888888888889,5.539004918579264,1,2.0,0.00013221853764357297,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,10.0,0.0,0,0.0,1.0,3,14.0,0.3509515818919602,0,0.0,1.0,1,10.0,0.19163329287387568,4,41.0,8.977094305341286e-05,10,77.0
40.0,10,115.0,2.8048780487804876,5.7397029290241655,1,7.0,0.5,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,19.0,0.4770080018983516,0,0.0,1.0,4,32.0,0.013356944510620774,0,0.0,1.0,0,1.0,0.6250218894117149,4,61.0,0.0,10,120.0
45.0,9,145.0,3.0851063829787235,6.66531892910451,1,12.0,0.0,0,0.0,1.0,0,0.0,0.9324581868524499,0,0.0,1.0,0,4.0,0.8115476217301496,0,0.0,0.9100258885320233,4,52.0,0.014499978059550115,0,0.0,1.0,0,0.0,1.0,4,81.0,0.19326294399277752,9,149.0
50.0,8,137.0,2.6346153846153846,6.188157573655103,1,17.0,0.4655659994653356,0,0.0,1.0,0,0.0,0.9201901035895456,0,0.0,1.0,0,0.0,0.6121810176937259,1,1.0,0.49186936190579417,2,18.0,0.14736706212740977,0,0.0,1.0,0,0.0,1.0,4,101.0,0.23452447542038132,8,137.0
55.0,9,160.0,2.857142857142857,6.912059572656441,1,22.0,0.6171768980315159,0,0.0,1.0,0,0.0,0.9440884647596901,0,0.0,0.9589750129027351,0,0.0,0.6812192696737819,1,6.0,0.649626394324128,0,0.0,1.0,0,0.0,0.4575981450477125,0,0.0,1.0,6,130.0,0.1265043508725401,8,158.0
60.0,9,201.0,3.35,6.749780679718664,1,27.0,0.647924457644359,0,0.0,1.0,1,3.0,0.4582715274776123,0,0.0,0.5491604258415068,0,0.0,0.9276667829330751,1,11.0,0.026163944234749985,0,0.0,1.0,0,0.0,1.0,0,1.0,0.7830214268249707,6,160.0,0.12391127915213633,9,202.0
65.0,17,261.0,3.9545454545454546,5.898196099535404,1,32.0,0.16533725566889923,0,0.0,1.0,1,8.0,0.5391593799336327,2,3.0,0.004271250429723993,2,2.0,0.31507766709235235,2,21.0,4.198726422880062e-06,0,0.0,1.0,0,0.0,1.0,0,1.0,0.8490028156715534,7,192.0,0.12221004589951111,15,259.0
70.0,16,324.0,4.563380281690141,6.3673861324844365,3,46.0,2.5412999254346385e-05,0,0.0,1.0,0,0.0,0.45179298449745003,1,6.0,9.738383838252031e-06,2,12.0,0.5860797352222198,2,35.0,0.4383372609393619,0,0.0,0.9749925165446686,0,0.0,1.0,0,4.0,0.8973018401914353,7,227.0,0.08468734094440415,15,330.0
75.0,20,411.0,5.48,6.289848946579203,3,61.0,0.0,0,0.0,1.0,1,5.0,0.647772255059956,1,11.0,0.0,3,23.0,0.000748364494407197,3,48.0,0.37226307274684683,0,0.0,0.9146506490819275,0,0.0,1.0,0,6.0,0.8432749375628447,9,267.0,0.17226073853090212,20,421.0
80.0,19,480.0,6.075949367088608,6.362436291803053,3,76.0,0.0,0,0.0,1.0,1,10.0,0.5021359992496855,0,0.0,0.49767305977793896,2,22.0,0.0,3,59.0,0.4733203004393541,0,0.0,1.0,0,4.0,0.9085894324893609,1,9.0,0.5504242975923437,9,312.0,0.2484426273157019,19,492.0
85.0,25,550.0,6.626506024096385,6.237622470793081,3,91.0,0.0,0,0.0,1.0,2,19.0,0.2509750058463454,1,3.0,0.0008953375236085919,1,21.0,0.49702360520935146,3,46.0,0.3768222227323989,0,0.0,1.0,0,0.0,1.0,4,23.0,0.3633860249587664,11,360.0,0.15115073715251964,25,563.0
90.0,22,496.0,5.767441860465116,5.866922985730758,3,106.0,0.0,0,0.0,0.9353651550997051,2,11.0,7.166686672561156e-05,1,8.0,0.0,1,28.0,0.4785522894501817,1,21.0,0.5237164007596709,0,0.0,0.9161979394766001,0,0.0,1.0,5,44.0,0.32882057939482473,9,304.0,0.01750396730086657,22,522.0
95.0,21,308.0,3.3846153846153846,6.377546203660857,3,121.0,0.25,1,1.0,0.006869518186312344,0,0.0,0.9281939810882883,1,17.0,0.41933944140262924,1,33.0,0.6309983097009725,4,15.0,0.3286468910464536,0,0.0,0.4814424362742594,0,0.0,1.0,4,53.0,0.23425663101825425,7,282.0,0.24465754592586053,21,522.0
100.0,14,288.0,3.096774193548387,6.949531033624137,3,136.0,0.0,1,6.0,0.0,0,0.0,0.9425564770412936,1,18.0,0.4100002929820754,1,36.0,0.4871315439310015,1,4.0,0.3133940019020049,0,0.0,0.9491885794275614,0,4.0,0.8272606823329545,1,49.0,0.23893038358946153,5,136.0,0.2472141357480139,13,389.0
105.0,16,349.0,3.49,7.622456605255525,3,151.0,0.0,0,0.0,1.0,0,0.0,0.9038572692704351,1,23.0,0.632582938495226,1,45.0,0.4522987880235427,1,17.0,0.686568149484895,1,1.0,0.6598681105045989,1,7.0,0.5765089291450292,1,24.0,0.4994650910827019,6,134.0,0.27766830952944693,15,402.0
110.0,18,346.0,3.3592233009708736,6.7563405677608435,3,166.0,0.24543685301629134,0,0.0,1.0,0,0.0,0.9347940642529177,1,1.0,0.44993861380020583,1,50.0,0.4615251013996999,3,20.0,0.47988434396215535,2,7.0,0.0017417469015577375,2,18.0,0.0057682299527177456,1,14.0,0.33891323079854935,4,77.0,0.29465506117343854,17,353.0
115.0,24,380.0,3.5514018691588785,6.355882847385834,3,181.0,0.24334557700344167,0,0.0,1.0,0,0.0,0.8934670251035968,3,17.0,0.3679680223657855,1,51.0,0.4539937389173052,4,46.0,0.1919799665853783,2,17.0,0.0,4,37.0,0.0,1,19.0,0.46464500788042234,4,59.0,0.28695104045966957,22,427.0
120.0,32,404.0,3.607142857142857,5.691467203070698,3,196.0,0.011642008606233578,0,0.0,1.0,1,2.0,0.00011225905100380036,5,34.0,0.010932718807436795,0,0.0,0.48186201410416984,4,36.0,0.10856244930951268,1,11.0,0.0,1,11.0,0.14889193074180154,1,24.0,0.6805190987598013,9,95.0,0.08891010540101194,25,409.0
125.0,21,367.0,3.163793103448276,6.373586824174615,4,216.0,0.0,0,0.0,1.0,0,0.0,1.0,5,39.0,0.005047345905039697,0,0.0,0.9065710860640304,1,31.0,0.35593756382126324,0,0.0,0.9389782740537816,1,5.0,0.23325773980470163,1,31.0,0.6328444022072227,7,90.0,0.10768543323371407,19,412.0
130.0,19,373.0,3.0826446280991737,6.850144302843906,4,236.0,0.0,0,0.0,0.9380011674546009,0,0.0,1.0,0,24.0,0.47632660050977804,1,6.0,0.5512828331449685,1,13.0,0.5338047627987251,0,0.0,0.5057494245977844,3,17.0,7.1261371091127885e-06,1,5.0,0.3446873345756462,8,117.0,0.12211888335884188,18,418.0
135.0,25,438.0,3.504,6.460800419576703,4,256.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,8.0,0.7186566967793668,2,5.0,0.574676419533884,1,4.0,0.010658938326952933,1,7.0,0.36257543658666225,2,9.0,0.32117482456566454,11,170.0,0.0011126762136238338,21,459.0
